1.131419493827302603e+01 1.333475827161777083e+01 1.319539652126822382e+01 1.305634483929177314e+01 1.161817552873337078e+01 1.182122376754430881e+01 1.467881225988043425e+01 1.462314582765579374e+01 1.333922817879835065e+01 1.291431410979771677e+01 1.121093165723165974e+01 1.400253753404135182e+01 1.351722390997206524e+01 1.398689888737644083e+01 1.301763233765557359e+01
1.151591292226699004e+01 1.273939534972980958e+01 1.337230441133788261e+01 1.321991282629268483e+01 1.262915076708885032e+01 1.180776533641206782e+01 1.380049597459989563e+01 1.480097936847157492e+01 1.392499741077580033e+01 1.302636143777480981e+01 1.212140242180868022e+01 1.352313682995434974e+01 1.425697828623888874e+01 1.374033398263564187e+01 1.357214396766396014e+01
1.185231636072056283e+01 1.195723249884590622e+01 1.316386335982410571e+01 1.340909969859439421e+01 1.296313036147666686e+01 1.242416177500163954e+01 1.266500445897805527e+01 1.460827721742273511e+01 1.417576876176560852e+01 1.329961467596800517e+01 1.258625888671051918e+01 1.254529437817852511e+01 1.423660093571424845e+01 1.394867926681166814e+01 1.333618058006261364e+01
1.263250726315310679e+01 1.140566379533757058e+01 1.284639097784520878e+01 1.345363284965389639e+01 1.331117116320543659e+01 1.265726994667088334e+01 1.186879733790767943e+01 1.389368015635431064e+01 1.434006934861650073e+01 1.362724614264107892e+01 1.319167446014176903e+01 1.214091088069853264e+01 1.409856208116076459e+01 1.428369626939997339e+01 1.345348332051352713e+01
1.282369283460083231e+01 1.180849533882427771e+01 1.230433890389804397e+01 1.352850455589301326e+01 1.332266892881960807e+01 1.301770315156295688e+01 1.202378572439197413e+01 1.299034426734172776e+01 1.419896288036477294e+01 1.379596026388195185e+01 1.330750464974311065e+01 1.240991604817150673e+01 1.339825186578146266e+01 1.450431989893765561e+01 1.379023873460463712e+01
1.325946440701800455e+01 1.226957084200208570e+01 1.195631632126097976e+01 1.336661184196846186e+01 1.346584412805956532e+01 1.320259421398809252e+01 1.248701987183546258e+01 1.249701611186285177e+01 1.383297492975007437e+01 1.397510124908389528e+01 1.362141229344571514e+01 1.264264075078314242e+01 1.264040022796900864e+01 1.413599721193779502e+01 1.424144289659996865e+01
1.331277206588555018e+01 1.300036204382748117e+01 1.208013228128079142e+01 1.295244187985847084e+01 1.359658302738285052e+01 1.338520431818588641e+01 1.249627372697085725e+01 1.205831799247021863e+01 1.312434713146622833e+01 1.357000693897376387e+01 1.398464991520292777e+01 1.300652946994884118e+01 1.203960844838164590e+01 1.368805761445292823e+01 1.427662694721452219e+01
1.366916201548135845e+01 1.329575617335190607e+01 1.217750432240503677e+01 1.284094783717892874e+01 1.369719634705767852e+01 1.356970521234388549e+01 1.323732096314246576e+01 1.246792246775893886e+01 1.251377812733601758e+01 1.365670098396453547e+01 1.390296699642791012e+01 1.340220115346815000e+01 1.233196571287415111e+01 1.322098926293859300e+01 1.410233571072574499e+01
1.365651894999442995e+01 1.358131282314032973e+01 1.305646068153796691e+01 1.258656676118352458e+01 1.328919615701432022e+01 1.350992983507909884e+01 1.319815033666617232e+01 1.243904727084927231e+01 1.218400901008837955e+01 1.315642049794230140e+01 1.417505735225918784e+01 1.366552317703083830e+01 1.271068353956523822e+01 1.265967436000206803e+01 1.380363762066155076e+01
1.357470013188243918e+01 1.351253338740014875e+01 1.310865194656907207e+01 1.242762676388093546e+01 1.312944258708801470e+01 1.349046921610052863e+01 1.333487598943837860e+01 1.277095109017479757e+01 1.226013909160113080e+01 1.275724591121231910e+01 1.421710487424162750e+01 1.362255892145015501e+01 1.289142277211518994e+01 1.230257750771933445e+01 1.316199392873737217e+01
