# x, y, corr
3.6000 1.4000 0.0377
3.7000 1.4000 0.0197
3.8000 1.4000 -0.0068
3.9000 1.4000 0.0192
4.0000 1.4000 -0.0053
4.1000 1.4000 0.0242
4.2000 1.4000 0.0156
4.3000 1.4000 0.0442
4.4000 1.4000 0.0410
4.5000 1.4000 0.0639
4.6000 1.4000 0.0845
4.7000 1.4000 0.0490
4.8000 1.4000 0.0259
4.9000 1.4000 0.0717
0.0000 1.5000 0.0479
0.1000 1.5000 0.0496
0.2000 1.5000 0.0485
0.3000 1.5000 0.0135
0.4000 1.5000 0.0037
0.5000 1.5000 0.0028
0.6000 1.5000 0.0236
0.7000 1.5000 0.0196
0.8000 1.5000 0.0434
0.9000 1.5000 0.0411
1.0000 1.5000 0.0364
1.1000 1.5000 0.0589
1.2000 1.5000 0.0604
1.3000 1.5000 0.0599
1.4000 1.5000 0.0594
1.5000 1.5000 0.0404
1.6000 1.5000 0.0276
1.7000 1.5000 -0.0119
1.8000 1.5000 -0.0461
1.9000 1.5000 0.0119
2.0000 1.5000 0.0510
2.1000 1.5000 0.0694
2.2000 1.5000 0.1137
2.3000 1.5000 0.1260
2.4000 1.5000 0.1526
2.5000 1.5000 0.2124
2.6000 1.5000 0.2634
2.7000 1.5000 0.3289
2.8000 1.5000 0.3849
2.9000 1.5000 0.4648
3.0000 1.5000 0.4607
3.1000 1.5000 0.4470
3.2000 1.5000 0.3839
3.3000 1.5000 0.2884
3.4000 1.5000 0.1810
3.5000 1.5000 0.1024
3.6000 1.5000 0.0282
3.7000 1.5000 0.0006
3.8000 1.5000 -0.0285
3.9000 1.5000 -0.0107
4.0000 1.5000 -0.0593
4.1000 1.5000 -0.0309
4.2000 1.5000 -0.0069
4.3000 1.5000 0.0437
4.4000 1.5000 0.0564
4.5000 1.5000 0.0401
4.6000 1.5000 0.0358
4.7000 1.5000 0.0338
4.8000 1.5000 0.0264
4.9000 1.5000 0.0600
0.0000 1.6000 0.0661
0.1000 1.6000 0.0666
0.2000 1.6000 0.0488
0.3000 1.6000 0.0567
0.4000 1.6000 0.0392
0.5000 1.6000 0.0063
0.6000 1.6000 0.0252
0.7000 1.6000 0.0374
0.8000 1.6000 0.0434
0.9000 1.6000 0.0518
1.0000 1.6000 0.0265
1.1000 1.6000 0.0598
1.2000 1.6000 0.0688
1.3000 1.6000 0.0661
1.4000 1.6000 0.0747
1.5000 1.6000 0.0581
1.6000 1.6000 0.0337
1.7000 1.6000 -0.0006
1.8000 1.6000 -0.0282
1.9000 1.6000 0.0117
2.0000 1.6000 0.0698
2.1000 1.6000 0.0567
2.2000 1.6000 0.0571
2.3000 1.6000 0.0928
2.4000 1.6000 0.1443
2.5000 1.6000 0.2109
2.6000 1.6000 0.3109
2.7000 1.6000 0.3769
2.8000 1.6000 0.4405
2.9000 1.6000 0.4481
3.0000 1.6000 0.4664
3.1000 1.6000 0.4861
3.2000 1.6000 0.3657
3.3000 1.6000 0.2662
3.4000 1.6000 0.1621
3.5000 1.6000 0.0791
3.6000 1.6000 -0.0220
3.7000 1.6000 -0.0187
3.8000 1.6000 -0.0283
3.9000 1.6000 -0.0262
4.0000 1.6000 -0.0413
4.1000 1.6000 -0.0269
4.2000 1.6000 -0.0154
4.3000 1.6000 -0.0157
4.4000 1.6000 -0.0038
4.5000 1.6000 0.0111
4.6000 1.6000 0.0171
4.7000 1.6000 0.0470
4.8000 1.6000 0.0614
4.9000 1.6000 0.0837
0.0000 1.7000 0.1012
0.1000 1.7000 0.0945
0.2000 1.7000 0.0634
0.3000 1.7000 0.0696
0.4000 1.7000 0.0372
0.5000 1.7000 -0.0054
0.6000 1.7000 -0.0242
0.7000 1.7000 0.0013
0.8000 1.7000 0.0429
0.9000 1.7000 0.0455
1.0000 1.7000 0.0088
1.1000 1.7000 0.0122
1.2000 1.7000 0.0303
1.3000 1.7000 0.0390
1.4000 1.7000 0.0415
1.5000 1.7000 0.0328
1.6000 1.7000 0.0382
1.7000 1.7000 0.0143
1.8000 1.7000 -0.0057
1.9000 1.7000 0.0251
2.0000 1.7000 0.0618
2.1000 1.7000 0.0739
2.2000 1.7000 0.0420
2.3000 1.7000 0.0394
