# x, y, err
1.9000 0.8000 0.0635
2.0000 0.8000 0.0442
2.1000 0.8000 0.0524
2.2000 0.8000 0.0329
2.3000 0.8000 0.0499
2.4000 0.8000 0.0063
2.5000 0.8000 -0.0051
2.6000 0.8000 -0.0771
2.7000 0.8000 -0.1310
2.8000 0.8000 -0.1831
2.9000 0.8000 -0.1307
3.0000 0.8000 -0.0598
3.1000 0.8000 -0.0484
3.2000 0.8000 -0.0720
3.3000 0.8000 -0.0938
3.4000 0.8000 -0.0819
3.5000 0.8000 -0.0706
3.6000 0.8000 -0.0567
3.7000 0.8000 -0.1076
3.8000 0.8000 -0.1588
3.9000 0.8000 -0.2004
4.0000 0.8000 -0.1578
4.1000 0.8000 -0.0862
4.2000 0.8000 -0.0652
4.3000 0.8000 -0.1284
4.4000 0.8000 -0.1898
4.5000 0.8000 -0.1206
4.6000 0.8000 -0.0774
4.7000 0.8000 -0.0704
4.8000 0.8000 -0.0245
4.9000 0.8000 0.0376
0.0000 0.9000 0.0229
0.1000 0.9000 0.0272
0.2000 0.9000 0.0248
0.3000 0.9000 0.0593
0.4000 0.9000 0.1083
0.5000 0.9000 0.0762
0.6000 0.9000 0.0730
0.7000 0.9000 0.1117
0.8000 0.9000 0.0819
0.9000 0.9000 0.0262
1.0000 0.9000 0.0323
1.1000 0.9000 0.0491
1.2000 0.9000 0.0555
1.3000 0.9000 0.0363
1.4000 0.9000 0.0913
1.5000 0.9000 0.1572
1.6000 0.9000 0.0866
1.7000 0.9000 0.0152
1.8000 0.9000 0.0491
1.9000 0.9000 0.0715
2.0000 0.9000 0.0652
2.1000 0.9000 0.1074
2.2000 0.9000 0.1051
2.3000 0.9000 0.0451
2.4000 0.9000 -0.0432
2.5000 0.9000 -0.0603
2.6000 0.9000 -0.1178
2.7000 0.9000 -0.1423
2.8000 0.9000 -0.1378
2.9000 0.9000 -0.0798
3.0000 0.9000 -0.0413
3.1000 0.9000 -0.0817
3.2000 0.9000 -0.0888
3.3000 0.9000 -0.1084
3.4000 0.9000 -0.1134
3.5000 0.9000 -0.1329
3.6000 0.9000 -0.1143
3.7000 0.9000 -0.1501
3.8000 0.9000 -0.1220
3.9000 0.9000 -0.1556
4.0000 0.9000 -0.1287
4.1000 0.9000 -0.0551
4.2000 0.9000 -0.0770
4.3000 0.9000 -0.1411
4.4000 0.9000 -0.1497
4.5000 0.9000 -0.0826
4.6000 0.9000 -0.0693
4.7000 0.9000 -0.0711
4.8000 0.9000 -0.0691
4.9000 0.9000 -0.0253
0.0000 1.0000 -0.0128
0.1000 1.0000 0.0227
0.2000 1.0000 -0.0086
0.3000 1.0000 0.0309
0.4000 1.0000 0.0676
0.5000 1.0000 0.0718
0.6000 1.0000 0.0530
0.7000 1.0000 0.0498
0.8000 1.0000 0.0468
0.9000 1.0000 0.0588
1.0000 1.0000 0.0266
1.1000 1.0000 0.0268
1.2000 1.0000 0.0286
1.3000 1.0000 0.0344
1.4000 1.0000 0.0963
1.5000 1.0000 0.1255
1.6000 1.0000 0.0819
1.7000 1.0000 -0.0229
1.8000 1.0000 -0.0221
1.9000 1.0000 0.0079
2.0000 1.0000 0.0325
2.1000 1.0000 0.0441
2.2000 1.0000 0.0774
2.3000 1.0000 -0.0036
2.4000 1.0000 -0.1129
2.5000 1.0000 -0.1194
2.6000 1.0000 -0.1318
2.7000 1.0000 -0.1740
2.8000 1.0000 -0.1562
2.9000 1.0000 -0.0754
3.0000 1.0000 -0.0447
