# x, y, err
1.0000 0.4000 0.0638
1.1000 0.4000 0.0491
1.2000 0.4000 0.0345
1.3000 0.4000 0.0248
1.4000 0.4000 0.0082
1.5000 0.4000 -0.0119
1.6000 0.4000 -0.0312
1.7000 0.4000 -0.0579
1.8000 0.4000 -0.0643
1.9000 0.4000 -0.0558
2.0000 0.4000 -0.0656
2.1000 0.4000 -0.0676
2.2000 0.4000 -0.0609
2.3000 0.4000 -0.0516
2.4000 0.4000 -0.0443
2.5000 0.4000 -0.0294
2.6000 0.4000 0.0076
2.7000 0.4000 0.0291
2.8000 0.4000 0.0329
2.9000 0.4000 0.0451
3.0000 0.4000 0.0461
3.1000 0.4000 0.0449
3.2000 0.4000 0.0468
3.3000 0.4000 0.0592
3.4000 0.4000 0.0586
3.5000 0.4000 0.0727
3.6000 0.4000 0.0847
3.7000 0.4000 0.0886
3.8000 0.4000 0.0941
3.9000 0.4000 0.0838
4.0000 0.4000 0.0668
4.1000 0.4000 0.0544
4.2000 0.4000 0.0711
4.3000 0.4000 0.0862
4.4000 0.4000 0.0994
4.5000 0.4000 0.1202
4.6000 0.4000 0.1123
4.7000 0.4000 0.0919
4.8000 0.4000 0.0697
4.9000 0.4000 0.0585
0.0000 0.5000 0.0734
0.1000 0.5000 0.0825
0.2000 0.5000 0.0921
0.3000 0.5000 0.1009
0.4000 0.5000 0.1084
0.5000 0.5000 0.0953
0.6000 0.5000 0.0872
0.7000 0.5000 0.0754
0.8000 0.5000 0.0671
0.9000 0.5000 0.0636
1.0000 0.5000 0.0621
1.1000 0.5000 0.0538
1.2000 0.5000 0.0331
1.3000 0.5000 0.0227
1.4000 0.5000 0.0077
1.5000 0.5000 -0.0218
1.6000 0.5000 -0.0519
1.7000 0.5000 -0.0723
1.8000 0.5000 -0.0931
1.9000 0.5000 -0.0728
2.0000 0.5000 -0.0580
2.1000 0.5000 -0.0564
2.2000 0.5000 -0.0458
2.3000 0.5000 -0.0495
2.4000 0.5000 -0.0573
2.5000 0.5000 -0.0496
2.6000 0.5000 -0.0135
2.7000 0.5000 0.0153
2.8000 0.5000 0.0239
2.9000 0.5000 0.0289
3.0000 0.5000 0.0343
3.1000 0.5000 0.0408
3.2000 0.5000 0.0455
3.3000 0.5000 0.0504
3.4000 0.5000 0.0672
3.5000 0.5000 0.0761
3.6000 0.5000 0.0709
3.7000 0.5000 0.0795
3.8000 0.5000 0.0958
3.9000 0.5000 0.0834
4.0000 0.5000 0.0733
4.1000 0.5000 0.0722
4.2000 0.5000 0.0801
4.3000 0.5000 0.0900
4.4000 0.5000 0.1036
4.5000 0.5000 0.1164
4.6000 0.5000 0.1131
4.7000 0.5000 0.0972
4.8000 0.5000 0.0871
4.9000 0.5000 0.0687
0.0000 0.6000 0.0952
0.1000 0.6000 0.0953
0.2000 0.6000 0.0991
0.3000 0.6000 0.1076
0.4000 0.6000 0.1156
0.5000 0.6000 0.1051
0.6000 0.6000 0.0917
0.7000 0.6000 0.0888
0.8000 0.6000 0.0756
0.9000 0.6000 0.0617
1.0000 0.6000 0.0570
1.1000 0.6000 0.0619
1.2000 0.6000 0.0491
1.3000 0.6000 0.0265
1.4000 0.6000 0.0022
1.5000 0.6000 -0.0182
1.6000 0.6000 -0.0534
1.7000 0.6000 -0.0761
1.8000 0.6000 -0.0921
1.9000 0.6000 -0.0825
2.0000 0.6000 -0.0697
2.1000 0.6000 -0.0515
2.2000 0.6000 -0.0524
2.3000 0.6000 -0.0552
2.4000 0.6000 -0.0559
2.5000 0.6000 -0.0411
2.6000 0.6000 -0.0203
2.7000 0.6000 0.0067
2.8000 0.6000 0.0289
2.9000 0.6000 0.0314
3.0000 0.6000 0.0280
3.1000 0.6000 0.0405
3.2000 0.6000 0.0390
3.3000 0.6000 0.0343
3.4000 0.6000 0.0361
3.5000 0.6000 0.0358
3.6000 0.6000 0.0484
3.7000 0.6000 0.0599
3.8000 0.6000 0.0780
3.9000 0.6000 0.0746
4.0000 0.6000 0.0762
4.1000 0.6000 0.0852
4.2000 0.6000 0.0867
4.3000 0.6000 0.0990
4.4000 0.6000 0.1024
4.5000 0.6000 0.1135
4.6000 0.6000 0.1199
4.7000 0.6000 0.1108
4.8000 0.6000 0.1008
4.9000 0.6000 0.0860
0.0000 0.7000 0.0858
0.1000 0.7000 0.0936
0.2000 0.7000 0.1032
0.3000 0.7000 0.1010
0.4000 0.7000 0.1088
0.5000 0.7000 0.0940
0.6000 0.7000 0.0884
0.7000 0.7000 0.0900
0.8000 0.7000 0.0798
0.9000 0.7000 0.0575
1.0000 0.7000 0.0430
1.1000 0.7000 0.0502
1.2000 0.7000 0.0402
1.3000 0.7000 0.0068
1.4000 0.7000 -0.0103
1.5000 0.7000 -0.0270
1.6000 0.7000 -0.0412
1.7000 0.7000 -0.0681
1.8000 0.7000 -0.0844
1.9000 0.7000 -0.0717
2.0000 0.7000 -0.0681
2.1000 0.7000 -0.0566
2.2000 0.7000 -0.0651
2.3000 0.7000 -0.0674
2.4000 0.7000 -0.0534
2.5000 0.7000 -0.0353
2.6000 0.7000 -0.0263
2.7000 0.7000 -0.0045
2.8000 0.7000 0.0205
2.9000 0.7000 0.0271
3.0000 0.7000 0.0282
3.1000 0.7000 0.0406
3.2000 0.7000 0.0244
3.3000 0.7000 0.0045
3.4000 0.7000 0.0013
3.5000 0.7000 0.0156
3.6000 0.7000 0.0325
3.7000 0.7000 0.0426
3.8000 0.7000 0.0578
3.9000 0.7000 0.0603
4.0000 0.7000 0.0645
4.1000 0.7000 0.0840
4.2000 0.7000 0.0939
4.3000 0.7000 0.1002
4.4000 0.7000 0.1006
4.5000 0.7000 0.0962
4.6000 0.7000 0.1021
4.7000 0.7000 0.1085
4.8000 0.7000 0.1042
4.9000 0.7000 0.0966
0.0000 0.8000 0.0774
0.1000 0.8000 0.0718
0.2000 0.8000 0.1000
0.3000 0.8000 0.1040
0.4000 0.8000 0.1036
0.5000 0.8000 0.0871
0.6000 0.8000 0.0801
0.7000 0.8000 0.0786
0.8000 0.8000 0.0713
0.9000 0.8000 0.0374
1.0000 0.8000 0.0226
1.1000 0.8000 0.0205
1.2000 0.8000 0.0227
1.3000 0.8000 0.0038
1.4000 0.8000 -0.0156
1.5000 0.8000 -0.0318
1.6000 0.8000 -0.0441
1.7000 0.8000 -0.0548
1.8000 0.8000 -0.0662
1.9000 0.8000 -0.0644
2.0000 0.8000 -0.0577
2.1000 0.8000 -0.0529
2.2000 0.8000 -0.0487
2.3000 0.8000 -0.0475
2.4000 0.8000 -0.0395
2.5000 0.8000 -0.0317
2.6000 0.8000 -0.0229
2.7000 0.8000 -0.0065
2.8000 0.8000 0.0146
2.9000 0.8000 0.0094
3.0000 0.8000 0.0236
3.1000 0.8000 0.0409
3.2000 0.8000 0.0225
3.3000 0.8000 -0.0055
3.4000 0.8000 -0.0037
3.5000 0.8000 0.0096
3.6000 0.8000 0.0189
3.7000 0.8000 0.0281
3.8000 0.8000 0.0406
3.9000 0.8000 0.0405
4.0000 0.8000 0.0483
4.1000 0.8000 0.0711
4.2000 0.8000 0.0836
4.3000 0.8000 0.1027
4.4000 0.8000 0.1040
4.5000 0.8000 0.1045
4.6000 0.8000 0.1036
4.7000 0.8000 0.1127
4.8000 0.8000 0.1099
4.9000 0.8000 0.1060
0.0000 0.9000 0.0339
0.1000 0.9000 0.0381
0.2000 0.9000 0.0698
0.3000 0.9000 0.0748
0.4000 0.9000 0.0742
0.5000 0.9000 0.0739
0.6000 0.9000 0.0708
0.7000 0.9000 0.0725
0.8000 0.9000 0.0643
0.9000 0.9000 0.0316
1.0000 0.9000 0.0048
1.1000 0.9000 -0.0055
1.2000 0.9000 -0.0049
1.3000 0.9000 -0.0150
1.4000 0.9000 -0.0142
1.5000 0.9000 -0.0302
1.6000 0.9000 -0.0486
1.7000 0.9000 -0.0485
1.8000 0.9000 -0.0525
1.9000 0.9000 -0.0629
2.0000 0.9000 -0.0521
2.1000 0.9000 -0.0461
2.2000 0.9000 -0.0415
2.3000 0.9000 -0.0496
2.4000 0.9000 -0.0525
2.5000 0.9000 -0.0467
2.6000 0.9000 -0.0231
2.7000 0.9000 -0.0066
2.8000 0.9000 0.0073
2.9000 0.9000 0.0176
3.0000 0.9000 0.0334
3.1000 0.9000 0.0414
3.2000 0.9000 0.0151
3.3000 0.9000 -0.0145
3.4000 0.9000 -0.0188
3.5000 0.9000 -0.0017
3.6000 0.9000 0.0154
3.7000 0.9000 0.0158
3.8000 0.9000 0.0248
3.9000 0.9000 0.0361
4.0000 0.9000 0.0389
4.1000 0.9000 0.0508
4.2000 0.9000 0.0695
4.3000 0.9000 0.0952
4.4000 0.9000 0.1134
4.5000 0.9000 0.1253
4.6000 0.9000 0.1220
4.7000 0.9000 0.1116
4.8000 0.9000 0.1010
4.9000 0.9000 0.1038
0.0000 1.0000 -0.0005
0.1000 1.0000 0.0054
0.2000 1.0000 0.0324
0.3000 1.0000 0.0546
0.4000 1.0000 0.0658
0.5000 1.0000 0.0691
0.6000 1.0000 0.0755
0.7000 1.0000 0.0711
0.8000 1.0000 0.0452
0.9000 1.0000 0.0143
1.0000 1.0000 0.0004
1.1000 1.0000 -0.0079
1.2000 1.0000 -0.0203
1.3000 1.0000 -0.0179
1.4000 1.0000 -0.0117
1.5000 1.0000 -0.0169
1.6000 1.0000 -0.0357
1.7000 1.0000 -0.0464
1.8000 1.0000 -0.0418
1.9000 1.0000 -0.0274
2.0000 1.0000 -0.0202
2.1000 1.0000 -0.0245
2.2000 1.0000 -0.0364
2.3000 1.0000 -0.0551
2.4000 1.0000 -0.0649
2.5000 1.0000 -0.0529
2.6000 1.0000 -0.0209
2.7000 1.0000 -0.0128
2.8000 1.0000 0.0019
2.9000 1.0000 0.0106
3.0000 1.0000 0.0266
3.1000 1.0000 0.0249
3.2000 1.0000 0.0027
3.3000 1.0000 -0.0213
3.4000 1.0000 -0.0169
3.5000 1.0000 0.0018
3.6000 1.0000 0.0180
3.7000 1.0000 0.0215
3.8000 1.0000 0.0158
3.9000 1.0000 0.0167
4.0000 1.0000 0.0231
4.1000 1.0000 0.0356
4.2000 1.0000 0.0589
4.3000 1.0000 0.0839
4.4000 1.0000 0.1051
4.5000 1.0000 0.1120
4.6000 1.0000 0.1156
4.7000 1.0000 0.0949
4.8000 1.0000 0.0790
4.9000 1.0000 0.0481
0.0000 1.1000 -0.0081
0.1000 1.1000 -0.0001
0.2000 1.1000 0.0419
0.3000 1.1000 0.0546
0.4000 1.1000 0.0729
0.5000 1.1000 0.0780
0.6000 1.1000 0.0649
0.7000 1.1000 0.0419
0.8000 1.1000 0.0257
0.9000 1.1000 0.0178
1.0000 1.1000 0.0008
1.1000 1.1000 -0.0227
1.2000 1.1000 -0.0330
1.3000 1.1000 -0.0253
1.4000 1.1000 -0.0024
1.5000 1.1000 -0.0130
1.6000 1.1000 -0.0419
1.7000 1.1000 -0.0522
1.8000 1.1000 -0.0390
1.9000 1.1000 -0.0192
2.0000 1.1000 -0.0259
2.1000 1.1000 -0.0332
2.2000 1.1000 -0.0531
2.3000 1.1000 -0.0672
2.4000 1.1000 -0.0667
2.5000 1.1000 -0.0370
2.6000 1.1000 -0.0124
2.7000 1.1000 0.0009
2.8000 1.1000 0.0101
2.9000 1.1000 0.0252
3.0000 1.1000 0.0276
3.1000 1.1000 0.0140
3.2000 1.1000 -0.0049
3.3000 1.1000 -0.0128
3.4000 1.1000 -0.0039
3.5000 1.1000 0.0057
3.6000 1.1000 0.0154
3.7000 1.1000 0.0174
3.8000 1.1000 0.0208
3.9000 1.1000 0.0109
4.0000 1.1000 0.0208
4.1000 1.1000 0.0367
4.2000 1.1000 0.0517
4.3000 1.1000 0.0734
4.4000 1.1000 0.1010
4.5000 1.1000 0.1082
4.6000 1.1000 0.1110
4.7000 1.1000 0.1140
4.8000 1.1000 0.0807
