# x, y, err
3.4000 0.5000 0.8920
3.5000 0.5000 0.8960
3.6000 0.5000 0.8980
3.7000 0.5000 0.9120
3.8000 0.5000 0.9160
3.9000 0.5000 0.9000
4.0000 0.5000 0.9080
4.1000 0.5000 0.9040
4.2000 0.5000 0.9000
4.3000 0.5000 0.8880
4.4000 0.5000 0.8980
4.5000 0.5000 0.8980
4.6000 0.5000 0.8960
4.7000 0.5000 0.9080
4.8000 0.5000 0.8920
4.9000 0.5000 0.9000
0.0000 0.6000 0.8940
0.1000 0.6000 0.8880
0.2000 0.6000 0.8880
0.3000 0.6000 0.8760
0.4000 0.6000 0.8940
0.5000 0.6000 0.8920
0.6000 0.6000 0.9020
0.7000 0.6000 0.9060
0.8000 0.6000 0.9060
0.9000 0.6000 0.9060
1.0000 0.6000 0.9240
1.1000 0.6000 0.9240
1.2000 0.6000 0.9040
1.3000 0.6000 0.8940
1.4000 0.6000 0.8940
1.5000 0.6000 0.9100
1.6000 0.6000 0.9020
1.7000 0.6000 0.8960
1.8000 0.6000 0.8880
1.9000 0.6000 0.8900
2.0000 0.6000 0.9140
2.1000 0.6000 0.9120
2.2000 0.6000 0.9120
2.3000 0.6000 0.9020
2.4000 0.6000 0.9040
2.5000 0.6000 0.9100
2.6000 0.6000 0.9100
2.7000 0.6000 0.9060
2.8000 0.6000 0.9120
2.9000 0.6000 0.9040
3.0000 0.6000 0.8940
3.1000 0.6000 0.8900
3.2000 0.6000 0.8780
3.3000 0.6000 0.8980
3.4000 0.6000 0.9000
3.5000 0.6000 0.8900
3.6000 0.6000 0.8840
3.7000 0.6000 0.9080
3.8000 0.6000 0.9140
3.9000 0.6000 0.9080
4.0000 0.6000 0.9000
4.1000 0.6000 0.9140
4.2000 0.6000 0.9060
4.3000 0.6000 0.9040
4.4000 0.6000 0.9020
4.5000 0.6000 0.8980
4.6000 0.6000 0.9000
4.7000 0.6000 0.9080
4.8000 0.6000 0.9020
4.9000 0.6000 0.8980
0.0000 0.7000 0.8940
0.1000 0.7000 0.8840
0.2000 0.7000 0.8960
0.3000 0.7000 0.8820
0.4000 0.7000 0.8760
0.5000 0.7000 0.8880
0.6000 0.7000 0.9020
0.7000 0.7000 0.9020
0.8000 0.7000 0.9060
0.9000 0.7000 0.9080
1.0000 0.7000 0.9100
1.1000 0.7000 0.9280
1.2000 0.7000 0.8980
1.3000 0.7000 0.9020
1.4000 0.7000 0.8980
1.5000 0.7000 0.9060
1.6000 0.7000 0.8980
1.7000 0.7000 0.9180
1.8000 0.7000 0.9060
1.9000 0.7000 0.9100
2.0000 0.7000 0.9380
2.1000 0.7000 0.9200
2.2000 0.7000 0.9100
2.3000 0.7000 0.9040
