# x, y, val
2.4000 0.1000 12.8897
2.5000 0.1000 13.0802
2.6000 0.1000 13.2654
2.7000 0.1000 13.4379
2.8000 0.1000 13.5912
2.9000 0.1000 13.7197
3.0000 0.1000 13.8173
3.1000 0.1000 13.8804
3.2000 0.1000 13.9155
3.3000 0.1000 13.9308
3.4000 0.1000 13.9315
3.5000 0.1000 13.9211
3.6000 0.1000 13.9020
3.7000 0.1000 13.8753
3.8000 0.1000 13.8423
3.9000 0.1000 13.8046
4.0000 0.1000 13.7653
4.1000 0.1000 13.7280
4.2000 0.1000 13.6917
4.3000 0.1000 13.6550
4.4000 0.1000 13.6181
4.5000 0.1000 13.5812
4.6000 0.1000 13.5440
4.7000 0.1000 13.5057
4.8000 0.1000 13.4648
4.9000 0.1000 13.4192
0.0000 0.2000 13.3153
0.1000 0.2000 13.2444
0.2000 0.2000 13.1642
0.3000 0.2000 13.0754
0.4000 0.2000 12.9786
0.5000 0.2000 12.8745
0.6000 0.2000 12.7640
0.7000 0.2000 12.6487
0.8000 0.2000 12.5304
0.9000 0.2000 12.4117
1.0000 0.2000 12.2951
1.1000 0.2000 12.1845
1.2000 0.2000 12.0850
1.3000 0.2000 12.0027
1.4000 0.2000 11.9431
1.5000 0.2000 11.9111
1.6000 0.2000 11.9101
1.7000 0.2000 11.9422
1.8000 0.2000 12.0074
1.9000 0.2000 12.1039
2.0000 0.2000 12.2278
2.1000 0.2000 12.3745
2.2000 0.2000 12.5402
2.3000 0.2000 12.7207
2.4000 0.2000 12.9100
2.5000 0.2000 13.1011
2.6000 0.2000 13.2862
2.7000 0.2000 13.4578
2.8000 0.2000 13.6094
2.9000 0.2000 13.7356
3.0000 0.2000 13.8322
3.1000 0.2000 13.8984
3.2000 0.2000 13.9380
3.3000 0.2000 13.9570
3.4000 0.2000 13.9606
3.5000 0.2000 13.9522
3.6000 0.2000 13.9342
3.7000 0.2000 13.9081
3.8000 0.2000 13.8750
3.9000 0.2000 13.8364
4.0000 0.2000 13.7948
4.1000 0.2000 13.7520
4.2000 0.2000 13.7085
4.3000 0.2000 13.6642
4.4000 0.2000 13.6195
4.5000 0.2000 13.5743
4.6000 0.2000 13.5285
4.7000 0.2000 13.4813
4.8000 0.2000 13.4314
4.9000 0.2000 13.3770
0.0000 0.3000 13.2853
0.1000 0.3000 13.2092
0.2000 0.3000 13.1258
0.3000 0.3000 13.0354
0.4000 0.3000 12.9382
0.5000 0.3000 12.8350
0.6000 0.3000 12.7266
0.7000 0.3000 12.6144
0.8000 0.3000 12.5002
0.9000 0.3000 12.3860
1.0000 0.3000 12.2745
1.1000 0.3000 12.1697
1.2000 0.3000 12.0762
1.3000 0.3000 11.9997
1.4000 0.3000 11.9456
1.5000 0.3000 11.9188
1.6000 0.3000 11.9225
1.7000 0.3000 11.9588
1.8000 0.3000 12.0276
1.9000 0.3000 12.1271
2.0000 0.3000 12.2540
2.1000 0.3000 12.4041
2.2000 0.3000 12.5730
2.3000 0.3000 12.7557
2.4000 0.3000 12.9461
2.5000 0.3000 13.1371
2.6000 0.3000 13.3210
2.7000 0.3000 13.4908
2.8000 0.3000 13.6403
2.9000 0.3000 13.7648
3.0000 0.3000 13.8618
3.1000 0.3000 13.9312
3.2000 0.3000 13.9758
3.3000 0.3000 14.0000
3.4000 0.3000 14.0080
3.5000 0.3000 14.0030
3.6000 0.3000 13.9874
3.7000 0.3000 13.9626
3.8000 0.3000 13.9300
3.9000 0.3000 13.8908
4.0000 0.3000 13.8467
4.1000 0.3000 13.7992
4.2000 0.3000 13.7492
4.3000 0.3000 13.6974
4.4000 0.3000 13.6443
4.5000 0.3000 13.5902
4.6000 0.3000 13.5349
4.7000 0.3000 13.4779
4.8000 0.3000 13.4183
4.9000 0.3000 13.3546
0.0000 0.4000 13.2768
0.1000 0.4000 13.1950
0.2000 0.4000 13.1079
0.3000 0.4000 13.0154
0.4000 0.4000 12.9178
0.5000 0.4000 12.8154
0.6000 0.4000 12.7092
0.7000 0.4000 12.6003
0.8000 0.4000 12.4900
0.9000 0.4000 12.3803
1.0000 0.4000 12.2736
1.1000 0.4000 12.1736
1.2000 0.4000 12.0851
1.3000 0.4000 12.0134
1.4000 0.4000 11.9641
1.5000 0.4000 11.9418
1.6000 0.4000 11.9501
1.7000 0.4000 11.9906
1.8000 0.4000 12.0633
1.9000 0.4000 12.1665
2.0000 0.4000 12.2968
2.1000 0.4000 12.4501
2.2000 0.4000 12.6216
2.3000 0.4000 12.8059
2.4000 0.4000 12.9965
2.5000 0.4000 13.1865
2.6000 0.4000 13.3685
2.7000 0.4000 13.5357
2.8000 0.4000 13.6827
2.9000 0.4000 13.8061
3.0000 0.4000 13.9041
3.1000 0.4000 13.9772
3.2000 0.4000 14.0275
3.3000 0.4000 14.0580
3.4000 0.4000 14.0718
3.5000 0.4000 14.0715
3.6000 0.4000 14.0593
3.7000 0.4000 14.0367
3.8000 0.4000 14.0050
3.9000 0.4000 13.9654
4.0000 0.4000 13.9193
4.1000 0.4000 13.8678
4.2000 0.4000 13.8121
4.3000 0.4000 13.7531
4.4000 0.4000 13.6917
4.5000 0.4000 13.6284
4.6000 0.4000 13.5632
4.7000 0.4000 13.4961
4.8000 0.4000 13.4266
4.9000 0.4000 13.3537
0.0000 0.5000 13.2897
0.1000 0.5000 13.2022
