# x, y, corr
1.1000 0.3000 -0.0276
1.2000 0.3000 0.0051
1.3000 0.3000 -0.0335
1.4000 0.3000 -0.0497
1.5000 0.3000 0.0038
1.6000 0.3000 -0.0114
1.7000 0.3000 0.0137
1.8000 0.3000 0.0222
1.9000 0.3000 0.0159
2.0000 0.3000 0.0453
2.1000 0.3000 0.0930
2.2000 0.3000 0.1626
2.3000 0.3000 0.1846
2.4000 0.3000 0.1448
2.5000 0.3000 0.1342
2.6000 0.3000 0.1306
2.7000 0.3000 0.1104
2.8000 0.3000 0.1374
2.9000 0.3000 0.1278
3.0000 0.3000 0.1404
3.1000 0.3000 0.1473
3.2000 0.3000 0.0949
3.3000 0.3000 0.0228
3.4000 0.3000 -0.0110
3.5000 0.3000 0.0064
3.6000 0.3000 -0.0119
3.7000 0.3000 0.0213
3.8000 0.3000 0.0325
3.9000 0.3000 0.0586
4.0000 0.3000 0.0365
4.1000 0.3000 -0.0099
4.2000 0.3000 -0.0098
4.3000 0.3000 0.0201
4.4000 0.3000 -0.0148
4.5000 0.3000 -0.0450
4.6000 0.3000 -0.0540
4.7000 0.3000 -0.0694
4.8000 0.3000 -0.0233
4.9000 0.3000 -0.0038
0.0000 0.4000 -0.0404
0.1000 0.4000 -0.0800
0.2000 0.4000 -0.1257
0.3000 0.4000 -0.1257
0.4000 0.4000 -0.1181
0.5000 0.4000 -0.1380
0.6000 0.4000 -0.0939
0.7000 0.4000 -0.0549
0.8000 0.4000 -0.0584
0.9000 0.4000 -0.0589
1.0000 0.4000 -0.0449
1.1000 0.4000 -0.0061
1.2000 0.4000 -0.0066
1.3000 0.4000 -0.0398
1.4000 0.4000 -0.0224
1.5000 0.4000 0.0020
1.6000 0.4000 -0.0175
1.7000 0.4000 0.0227
1.8000 0.4000 0.0273
1.9000 0.4000 0.0706
2.0000 0.4000 0.1015
2.1000 0.4000 0.1141
2.2000 0.4000 0.1446
2.3000 0.4000 0.1411
2.4000 0.4000 0.1209
2.5000 0.4000 0.1585
2.6000 0.4000 0.1209
2.7000 0.4000 0.1018
2.8000 0.4000 0.1369
2.9000 0.4000 0.1500
3.0000 0.4000 0.1314
3.1000 0.4000 0.1424
3.2000 0.4000 0.1139
3.3000 0.4000 0.0558
3.4000 0.4000 0.0393
3.5000 0.4000 0.0459
3.6000 0.4000 0.0238
3.7000 0.4000 0.0080
3.8000 0.4000 0.0523
3.9000 0.4000 0.0834
4.0000 0.4000 0.0565
4.1000 0.4000 -0.0066
4.2000 0.4000 -0.0245
4.3000 0.4000 -0.0288
4.4000 0.4000 -0.0346
4.5000 0.4000 -0.0249
4.6000 0.4000 -0.0327
4.7000 0.4000 -0.0528
4.8000 0.4000 -0.0143
4.9000 0.4000 -0.0079
0.0000 0.5000 -0.0564
0.1000 0.5000 -0.1203
0.2000 0.5000 -0.1489
0.3000 0.5000 -0.1376
0.4000 0.5000 -0.1321
0.5000 0.5000 -0.1378
0.6000 0.5000 -0.0821
0.7000 0.5000 -0.0500
0.8000 0.5000 -0.0516
0.9000 0.5000 -0.0417
1.0000 0.5000 -0.0339
1.1000 0.5000 0.0084
1.2000 0.5000 -0.0011
1.3000 0.5000 -0.0301
1.4000 0.5000 0.0016
1.5000 0.5000 0.0075
1.6000 0.5000 -0.0058
1.7000 0.5000 0.0119
1.8000 0.5000 0.0396
1.9000 0.5000 0.0709
2.0000 0.5000 0.1126
2.1000 0.5000 0.1115
2.2000 0.5000 0.1083
2.3000 0.5000 0.1140
2.4000 0.5000 0.1036
2.5000 0.5000 0.1389
2.6000 0.5000 0.1131
2.7000 0.5000 0.1332
2.8000 0.5000 0.1423
2.9000 0.5000 0.1868
3.0000 0.5000 0.1554
3.1000 0.5000 0.1167
3.2000 0.5000 0.0851
3.3000 0.5000 0.0625
3.4000 0.5000 0.0958
3.5000 0.5000 0.0688
3.6000 0.5000 0.0465
3.7000 0.5000 0.0430
3.8000 0.5000 0.0895
3.9000 0.5000 0.0904
4.0000 0.5000 0.0653
4.1000 0.5000 0.0208
4.2000 0.5000 -0.0150
4.3000 0.5000 -0.0482
4.4000 0.5000 -0.0383
4.5000 0.5000 -0.0197
4.6000 0.5000 -0.0078
4.7000 0.5000 -0.0074
4.8000 0.5000 -0.0095
4.9000 0.5000 -0.0192
0.0000 0.6000 -0.0594
0.1000 0.6000 -0.0929
0.2000 0.6000 -0.0988
0.3000 0.6000 -0.1252
0.4000 0.6000 -0.1363
0.5000 0.6000 -0.1141
0.6000 0.6000 -0.0517
0.7000 0.6000 -0.0190
0.8000 0.6000 -0.0548
0.9000 0.6000 -0.0455
1.0000 0.6000 -0.0270
1.1000 0.6000 0.0316
1.2000 0.6000 0.0067
1.3000 0.6000 0.0042
1.4000 0.6000 0.0211
1.5000 0.6000 0.0188
1.6000 0.6000 0.0144
1.7000 0.6000 0.0320
1.8000 0.6000 0.0296
1.9000 0.6000 0.0590
2.0000 0.6000 0.1222
2.1000 0.6000 0.1517
2.2000 0.6000 0.1591
2.3000 0.6000 0.1332
2.4000 0.6000 0.0776
2.5000 0.6000 0.0951
2.6000 0.6000 0.0812
2.7000 0.6000 0.1257
2.8000 0.6000 0.1722
2.9000 0.6000 0.2042
3.0000 0.6000 0.1483
3.1000 0.6000 0.1000
3.2000 0.6000 0.0809
3.3000 0.6000 0.0897
3.4000 0.6000 0.1028
3.5000 0.6000 0.0722
3.6000 0.6000 0.0559
3.7000 0.6000 0.0574
3.8000 0.6000 0.1008
3.9000 0.6000 0.0829
4.0000 0.6000 0.0557
4.1000 0.6000 0.0246
4.2000 0.6000 -0.0142
4.3000 0.6000 -0.0331
4.4000 0.6000 -0.0225
4.5000 0.6000 0.0163
4.6000 0.6000 0.0285
4.7000 0.6000 0.0377
4.8000 0.6000 0.0157
4.9000 0.6000 -0.0089
0.0000 0.7000 -0.0271
0.1000 0.7000 -0.0753
0.2000 0.7000 -0.0706
0.3000 0.7000 -0.0899
0.4000 0.7000 -0.0957
0.5000 0.7000 -0.1152
0.6000 0.7000 -0.0592
0.7000 0.7000 -0.0453
0.8000 0.7000 -0.0429
0.9000 0.7000 -0.0130
1.0000 0.7000 0.0087
1.1000 0.7000 0.0266
1.2000 0.7000 0.0110
1.3000 0.7000 -0.0080
1.4000 0.7000 0.0301
1.5000 0.7000 0.0468
1.6000 0.7000 0.0686
1.7000 0.7000 0.0653
1.8000 0.7000 0.0536
1.9000 0.7000 0.1016
2.0000 0.7000 0.1583
2.1000 0.7000 0.1715
2.2000 0.7000 0.1663
2.3000 0.7000 0.1565
2.4000 0.7000 0.1018
2.5000 0.7000 0.0726
2.6000 0.7000 0.0828
2.7000 0.7000 0.1112
2.8000 0.7000 0.1471
2.9000 0.7000 0.1467
3.0000 0.7000 0.1419
3.1000 0.7000 0.1072
3.2000 0.7000 0.0956
3.3000 0.7000 0.1091
3.4000 0.7000 0.0948
3.5000 0.7000 0.0624
3.6000 0.7000 0.0520
3.7000 0.7000 0.0698
3.8000 0.7000 0.0834
3.9000 0.7000 0.0711
4.0000 0.7000 0.0697
4.1000 0.7000 0.0204
4.2000 0.7000 -0.0225
4.3000 0.7000 -0.0438
4.4000 0.7000 -0.0070
4.5000 0.7000 0.0335
4.6000 0.7000 0.0582
4.7000 0.7000 0.0412
4.8000 0.7000 0.0134
4.9000 0.7000 0.0076
0.0000 0.8000 -0.0185
0.1000 0.8000 -0.0701
0.2000 0.8000 -0.0713
0.3000 0.8000 -0.0847
0.4000 0.8000 -0.0928
0.5000 0.8000 -0.1015
0.6000 0.8000 -0.0549
0.7000 0.8000 -0.0014
0.8000 0.8000 -0.0405
0.9000 0.8000 -0.0119
1.0000 0.8000 0.0420
1.1000 0.8000 0.0402
1.2000 0.8000 0.0168
1.3000 0.8000 0.0194
1.4000 0.8000 0.0184
1.5000 0.8000 0.0236
1.6000 0.8000 0.0627
1.7000 0.8000 0.0943
1.8000 0.8000 0.0921
1.9000 0.8000 0.1184
2.0000 0.8000 0.1386
2.1000 0.8000 0.1597
2.2000 0.8000 0.1753
2.3000 0.8000 0.1727
2.4000 0.8000 0.1094
2.5000 0.8000 0.1062
2.6000 0.8000 0.0950
2.7000 0.8000 0.1290
2.8000 0.8000 0.1742
2.9000 0.8000 0.1740
3.0000 0.8000 0.1729
3.1000 0.8000 0.1711
3.2000 0.8000 0.1156
3.3000 0.8000 0.1202
3.4000 0.8000 0.0879
3.5000 0.8000 0.0682
3.6000 0.8000 0.0583
3.7000 0.8000 0.0769
3.8000 0.8000 0.0539
3.9000 0.8000 0.0813
4.0000 0.8000 0.0705
4.1000 0.8000 0.0038
4.2000 0.8000 -0.0089
4.3000 0.8000 -0.0108
4.4000 0.8000 0.0174
4.5000 0.8000 0.0576
4.6000 0.8000 0.0787
4.7000 0.8000 0.0625
4.8000 0.8000 0.0416
4.9000 0.8000 0.0146
0.0000 0.9000 0.0122
0.1000 0.9000 -0.0417
0.2000 0.9000 -0.0643
0.3000 0.9000 -0.0692
0.4000 0.9000 -0.0754
0.5000 0.9000 -0.0689
0.6000 0.9000 -0.0329
0.7000 0.9000 -0.0410
0.8000 0.9000 -0.0364
0.9000 0.9000 -0.0152
1.0000 0.9000 0.0298
1.1000 0.9000 0.0384
1.2000 0.9000 0.0418
1.3000 0.9000 0.0542
1.4000 0.9000 0.0429
1.5000 0.9000 0.0274
1.6000 0.9000 0.0646
1.7000 0.9000 0.1018
1.8000 0.9000 0.1067
1.9000 0.9000 0.1221
2.0000 0.9000 0.1356
2.1000 0.9000 0.1493
2.2000 0.9000 0.1545
2.3000 0.9000 0.1580
2.4000 0.9000 0.1537
2.5000 0.9000 0.1593
2.6000 0.9000 0.1430
2.7000 0.9000 0.1769
2.8000 0.9000 0.2199
2.9000 0.9000 0.2140
3.0000 0.9000 0.1872
3.1000 0.9000 0.2040
3.2000 0.9000 0.1828
3.3000 0.9000 0.1609
3.4000 0.9000 0.1490
3.5000 0.9000 0.0966
3.6000 0.9000 0.0839
3.7000 0.9000 0.0782
3.8000 0.9000 0.0770
3.9000 0.9000 0.0803
4.0000 0.9000 0.0413
4.1000 0.9000 -0.0284
4.2000 0.9000 -0.0365
4.3000 0.9000 -0.0052
4.4000 0.9000 0.0212
4.5000 0.9000 0.0299
4.6000 0.9000 0.0565
4.7000 0.9000 0.0856
4.8000 0.9000 0.0550
4.9000 0.9000 0.0433
0.0000 1.0000 0.0323
0.1000 1.0000 -0.0299
0.2000 1.0000 -0.0766
0.3000 1.0000 -0.0387
0.4000 1.0000 -0.0490
0.5000 1.0000 -0.0539
0.6000 1.0000 -0.0432
0.7000 1.0000 -0.0534
0.8000 1.0000 -0.0408
0.9000 1.0000 -0.0479
1.0000 1.0000 -0.0230
1.1000 1.0000 0.0189
1.2000 1.0000 0.0366
1.3000 1.0000 0.0631
1.4000 1.0000 0.0493
1.5000 1.0000 0.0136
1.6000 1.0000 0.0472
1.7000 1.0000 0.0830
1.8000 1.0000 0.1250
1.9000 1.0000 0.1343
2.0000 1.0000 0.1659
2.1000 1.0000 0.1741
2.2000 1.0000 0.1561
2.3000 1.0000 0.1344
2.4000 1.0000 0.1593
2.5000 1.0000 0.1959
2.6000 1.0000 0.2022
2.7000 1.0000 0.2229
2.8000 1.0000 0.2287
2.9000 1.0000 0.2275
3.0000 1.0000 0.2468
3.1000 1.0000 0.2367
3.2000 1.0000 0.2415
3.3000 1.0000 0.2066
3.4000 1.0000 0.1750
3.5000 1.0000 0.1796
3.6000 1.0000 0.1565
3.7000 1.0000 0.1157
3.8000 1.0000 0.0933
3.9000 1.0000 0.0512
4.0000 1.0000 0.0072
4.1000 1.0000 -0.0133
4.2000 1.0000 -0.0430
4.3000 1.0000 -0.0309
4.4000 1.0000 -0.0417
4.5000 1.0000 -0.0027
4.6000 1.0000 0.0245
4.7000 1.0000 0.0572
4.8000 1.0000 0.0651
4.9000 1.0000 0.0551
0.0000 1.1000 0.0329
0.1000 1.1000 -0.0543
0.2000 1.1000 -0.1055
0.3000 1.1000 -0.0318
0.4000 1.1000 -0.0269
0.5000 1.1000 -0.0494
0.6000 1.1000 -0.0650
0.7000 1.1000 -0.0605
0.8000 1.1000 -0.0548
0.9000 1.1000 -0.0359
1.0000 1.1000 -0.0314
1.1000 1.1000 0.0278
1.2000 1.1000 0.0357
1.3000 1.1000 0.0424
1.4000 1.1000 0.0638
1.5000 1.1000 0.0250
1.6000 1.1000 0.0313
1.7000 1.1000 0.0649
1.8000 1.1000 0.1011
1.9000 1.1000 0.1544
2.0000 1.1000 0.2008
2.1000 1.1000 0.1998
2.2000 1.1000 0.1909
2.3000 1.1000 0.1592
2.4000 1.1000 0.1371
2.5000 1.1000 0.1928
2.6000 1.1000 0.2633
2.7000 1.1000 0.2837
2.8000 1.1000 0.2563
2.9000 1.1000 0.2468
3.0000 1.1000 0.2841
3.1000 1.1000 0.2709
3.2000 1.1000 0.2154
3.3000 1.1000 0.1843
3.4000 1.1000 0.2076
3.5000 1.1000 0.2160
3.6000 1.1000 0.1929
3.7000 1.1000 0.1563
3.8000 1.1000 0.1090
3.9000 1.1000 0.0273
4.0000 1.1000 0.0052
4.1000 1.1000 0.0202
4.2000 1.1000 -0.0404
4.3000 1.1000 -0.0663
4.4000 1.1000 -0.0598
4.5000 1.1000 -0.0045
4.6000 1.1000 0.0300
4.7000 1.1000 0.0689
4.8000 1.1000 0.0722
4.9000 1.1000 0.0333
0.0000 1.2000 0.0016
0.1000 1.2000 -0.0471
0.2000 1.2000 -0.0743
0.3000 1.2000 -0.0471
0.4000 1.2000 -0.0032
0.5000 1.2000 -0.0276
0.6000 1.2000 -0.0527
0.7000 1.2000 -0.0723
0.8000 1.2000 -0.0597
0.9000 1.2000 -0.0097
1.0000 1.2000 0.0367
1.1000 1.2000 0.1004
1.2000 1.2000 0.1031
1.3000 1.2000 0.0548
1.4000 1.2000 0.1031
1.5000 1.2000 0.0696
1.6000 1.2000 0.0530
1.7000 1.2000 0.0799
1.8000 1.2000 0.1045
1.9000 1.2000 0.1696
2.0000 1.2000 0.1893
2.1000 1.2000 0.1714
2.2000 1.2000 0.2083
2.3000 1.2000 0.1885
2.4000 1.2000 0.1891
2.5000 1.2000 0.2684
2.6000 1.2000 0.3406
2.7000 1.2000 0.3733
2.8000 1.2000 0.3775
2.9000 1.2000 0.3528
3.0000 1.2000 0.3437
3.1000 1.2000 0.3126
3.2000 1.2000 0.2545
3.3000 1.2000 0.2224
3.4000 1.2000 0.2355
3.5000 1.2000 0.2494
3.6000 1.2000 0.2330
3.7000 1.2000 0.1907
3.8000 1.2000 0.1461
3.9000 1.2000 0.0875
4.0000 1.2000 0.0737
4.1000 1.2000 0.0761
4.2000 1.2000 0.0247
4.3000 1.2000 -0.0338
4.4000 1.2000 -0.0338
4.5000 1.2000 -0.0277
4.6000 1.2000 0.0047
4.7000 1.2000 0.0386
4.8000 1.2000 0.0088
4.9000 1.2000 0.0010
0.0000 1.3000 -0.0241
0.1000 1.3000 -0.0409
0.2000 1.3000 -0.0453
0.3000 1.3000 -0.0141
0.4000 1.3000 -0.0043
0.5000 1.3000 -0.0189
0.6000 1.3000 -0.0163
0.7000 1.3000 -0.0369
0.8000 1.3000 -0.0314
0.9000 1.3000 0.0241
1.0000 1.3000 0.0549
1.1000 1.3000 0.1348
1.2000 1.3000 0.1404
1.3000 1.3000 0.1020
1.4000 1.3000 0.1213
1.5000 1.3000 0.0934
1.6000 1.3000 0.0759
1.7000 1.3000 0.0685
1.8000 1.3000 0.0737
1.9000 1.3000 0.1441
2.0000 1.3000 0.1543
2.1000 1.3000 0.1580
2.2000 1.3000 0.1845
2.3000 1.3000 0.2274
2.4000 1.3000 0.2817
2.5000 1.3000 0.3665
2.6000 1.3000 0.4046
2.7000 1.3000 0.4444
2.8000 1.3000 0.4613
2.9000 1.3000 0.4397
3.0000 1.3000 0.4047
3.1000 1.3000 0.3471
3.2000 1.3000 0.3057
3.3000 1.3000 0.2911
3.4000 1.3000 0.2566
3.5000 1.3000 0.2605
3.6000 1.3000 0.2575
3.7000 1.3000 0.2129
3.8000 1.3000 0.1822
3.9000 1.3000 0.1430
4.0000 1.3000 0.0892
4.1000 1.3000 0.0834
4.2000 1.3000 0.0826
4.3000 1.3000 0.0277
4.4000 1.3000 -0.0234
4.5000 1.3000 -0.0603
4.6000 1.3000 -0.0264
4.7000 1.3000 -0.0003
4.8000 1.3000 -0.0263
4.9000 1.3000 -0.0196
0.0000 1.4000 -0.0289
0.1000 1.4000 -0.0749
0.2000 1.4000 -0.0534
0.3000 1.4000 -0.0430
0.4000 1.4000 -0.0256
0.5000 1.4000 -0.0145
0.6000 1.4000 0.0179
0.7000 1.4000 0.0039
0.8000 1.4000 -0.0217
0.9000 1.4000 0.0387
1.0000 1.4000 0.0762
1.1000 1.4000 0.1459
1.2000 1.4000 0.1437
1.3000 1.4000 0.1288
1.4000 1.4000 0.1334
1.5000 1.4000 0.1179
1.6000 1.4000 0.0914
1.7000 1.4000 0.0631
1.8000 1.4000 0.0673
1.9000 1.4000 0.1054
2.0000 1.4000 0.1392
2.1000 1.4000 0.1433
2.2000 1.4000 0.1956
2.3000 1.4000 0.2406
2.4000 1.4000 0.3147
2.5000 1.4000 0.3690
2.6000 1.4000 0.4452
2.7000 1.4000 0.5105
2.8000 1.4000 0.5257
2.9000 1.4000 0.5133
3.0000 1.4000 0.4737
3.1000 1.4000 0.4210
3.2000 1.4000 0.3647
3.3000 1.4000 0.3095
3.4000 1.4000 0.2937
3.5000 1.4000 0.2461
3.6000 1.4000 0.2064
3.7000 1.4000 0.1970
3.8000 1.4000 0.1995
3.9000 1.4000 0.1325
4.0000 1.4000 0.0905
4.1000 1.4000 0.0649
4.2000 1.4000 0.0699
4.3000 1.4000 0.0380
4.4000 1.4000 -0.0247
4.5000 1.4000 -0.0607
4.6000 1.4000 -0.0377
4.7000 1.4000 -0.0348
4.8000 1.4000 -0.0368
4.9000 1.4000 -0.0085
0.0000 1.5000 -0.0496
0.1000 1.5000 -0.0582
0.2000 1.5000 -0.0505
0.3000 1.5000 -0.0638
0.4000 1.5000 -0.0348
0.5000 1.5000 -0.0291
0.6000 1.5000 -0.0247
0.7000 1.5000 -0.0154
0.8000 1.5000 0.0207
0.9000 1.5000 0.0503
1.0000 1.5000 0.0747
1.1000 1.5000 0.1156
1.2000 1.5000 0.1142
1.3000 1.5000 0.1106
1.4000 1.5000 0.0758
1.5000 1.5000 0.0983
1.6000 1.5000 0.0827
1.7000 1.5000 0.0348
1.8000 1.5000 0.0235
1.9000 1.5000 0.0706
2.0000 1.5000 0.1312
2.1000 1.5000 0.1668
2.2000 1.5000 0.2187
2.3000 1.5000 0.2589
2.4000 1.5000 0.3404
2.5000 1.5000 0.4066
2.6000 1.5000 0.4491
2.7000 1.5000 0.5042
2.8000 1.5000 0.5499
2.9000 1.5000 0.5722
3.0000 1.5000 0.5442
3.1000 1.5000 0.4914
3.2000 1.5000 0.4155
3.3000 1.5000 0.3843
3.4000 1.5000 0.3180
3.5000 1.5000 0.2439
3.6000 1.5000 0.1956
3.7000 1.5000 0.1953
3.8000 1.5000 0.1826
3.9000 1.5000 0.1230
4.0000 1.5000 0.1054
4.1000 1.5000 0.1068
4.2000 1.5000 0.0540
4.3000 1.5000 -0.0071
4.4000 1.5000 -0.0342
4.5000 1.5000 -0.0460
4.6000 1.5000 -0.0521
4.7000 1.5000 -0.0412
4.8000 1.5000 -0.0550
4.9000 1.5000 -0.0308
0.0000 1.6000 -0.0071
0.1000 1.6000 -0.0277
0.2000 1.6000 -0.0446
0.3000 1.6000 -0.0320
0.4000 1.6000 -0.0326
0.5000 1.6000 -0.0371
0.6000 1.6000 -0.0349
0.7000 1.6000 0.0037
0.8000 1.6000 0.0392
0.9000 1.6000 0.0742
1.0000 1.6000 0.0854
1.1000 1.6000 0.0878
1.2000 1.6000 0.0568
1.3000 1.6000 0.0758
1.4000 1.6000 0.0750
1.5000 1.6000 0.0842
1.6000 1.6000 0.0668
1.7000 1.6000 0.0381
1.8000 1.6000 0.0213
1.9000 1.6000 0.0507
2.0000 1.6000 0.1014
2.1000 1.6000 0.1673
2.2000 1.6000 0.2235
2.3000 1.6000 0.2627
2.4000 1.6000 0.3384
2.5000 1.6000 0.4190
2.6000 1.6000 0.4705
2.7000 1.6000 0.5238
2.8000 1.6000 0.5814
2.9000 1.6000 0.6220
3.0000 1.6000 0.5902
3.1000 1.6000 0.5045
3.2000 1.6000 0.4515
3.3000 1.6000 0.4025
3.4000 1.6000 0.3621
3.5000 1.6000 0.2798
3.6000 1.6000 0.2170
3.7000 1.6000 0.2086
3.8000 1.6000 0.1777
3.9000 1.6000 0.1453
4.0000 1.6000 0.1358
4.1000 1.6000 0.1377
4.2000 1.6000 0.0957
4.3000 1.6000 0.0030
4.4000 1.6000 -0.0198
4.5000 1.6000 -0.0160
4.6000 1.6000 -0.0127
4.7000 1.6000 -0.0201
4.8000 1.6000 -0.0319
4.9000 1.6000 -0.0104
0.0000 1.7000 0.0324
0.1000 1.7000 0.0329
0.2000 1.7000 0.0012
0.3000 1.7000 -0.0235
0.4000 1.7000 -0.0304
0.5000 1.7000 -0.0074
0.6000 1.7000 -0.0093
0.7000 1.7000 0.0027
0.8000 1.7000 0.0239
0.9000 1.7000 0.0552
1.0000 1.7000 0.0556
1.1000 1.7000 0.0703
1.2000 1.7000 0.0722
1.3000 1.7000 0.0958
1.4000 1.7000 0.0815
1.5000 1.7000 0.0900
1.6000 1.7000 0.0653
1.7000 1.7000 0.0450
1.8000 1.7000 0.0415
1.9000 1.7000 0.0527
2.0000 1.7000 0.0989
2.1000 1.7000 0.1602
2.2000 1.7000 0.2093
2.3000 1.7000 0.2529
2.4000 1.7000 0.2956
2.5000 1.7000 0.3953
2.6000 1.7000 0.4479
2.7000 1.7000 0.5181
2.8000 1.7000 0.5815
2.9000 1.7000 0.6113
3.0000 1.7000 0.5657
3.1000 1.7000 0.4994
3.2000 1.7000 0.4490
3.3000 1.7000 0.3938
3.4000 1.7000 0.3756
3.5000 1.7000 0.2940
3.6000 1.7000 0.2319
3.7000 1.7000 0.1935
3.8000 1.7000 0.2047
3.9000 1.7000 0.1598
4.0000 1.7000 0.1387
4.1000 1.7000 0.1529
4.2000 1.7000 0.1199
4.3000 1.7000 0.0233
4.4000 1.7000 0.0026
4.5000 1.7000 0.0124
4.6000 1.7000 0.0036
4.7000 1.7000 -0.0053
4.8000 1.7000 -0.0217
4.9000 1.7000 0.0263
0.0000 1.8000 0.0385
0.1000 1.8000 0.0543
0.2000 1.8000 0.0086
0.3000 1.8000 -0.0320
0.4000 1.8000 -0.0422
0.5000 1.8000 -0.0288
0.6000 1.8000 -0.0141
0.7000 1.8000 0.0131
0.8000 1.8000 0.0409
0.9000 1.8000 0.0429
