# x, y, val
3.0000 0.9000 0.1064
3.1000 0.9000 0.1111
3.2000 0.9000 0.1214
3.3000 0.9000 0.1297
3.4000 0.9000 0.1358
3.5000 0.9000 0.1402
3.6000 0.9000 0.1421
3.7000 0.9000 0.1395
3.8000 0.9000 0.1307
3.9000 0.9000 0.1166
4.0000 0.9000 0.1064
4.1000 0.9000 0.1111
4.2000 0.9000 0.1214
4.3000 0.9000 0.1297
4.4000 0.9000 0.1358
4.5000 0.9000 0.1402
4.6000 0.9000 0.1421
4.7000 0.9000 0.1395
4.8000 0.9000 0.1307
4.9000 0.9000 0.1166
0.0000 1.0000 0.0873
0.1000 1.0000 0.0966
0.2000 1.0000 0.1103
0.3000 1.0000 0.1196
0.4000 1.0000 0.1261
0.5000 1.0000 0.1312
0.6000 1.0000 0.1338
0.7000 1.0000 0.1316
0.8000 1.0000 0.1217
0.9000 1.0000 0.1035
1.0000 1.0000 0.0873
1.1000 1.0000 0.0966
1.2000 1.0000 0.1103
1.3000 1.0000 0.1196
1.4000 1.0000 0.1261
1.5000 1.0000 0.1312
1.6000 1.0000 0.1338
1.7000 1.0000 0.1316
1.8000 1.0000 0.1217
1.9000 1.0000 0.1035
2.0000 1.0000 0.0873
2.1000 1.0000 0.0966
2.2000 1.0000 0.1103
2.3000 1.0000 0.1196
2.4000 1.0000 0.1261
2.5000 1.0000 0.1312
2.6000 1.0000 0.1338
2.7000 1.0000 0.1316
2.8000 1.0000 0.1217
2.9000 1.0000 0.1035
3.0000 1.0000 0.0873
3.1000 1.0000 0.0966
3.2000 1.0000 0.1103
3.3000 1.0000 0.1196
3.4000 1.0000 0.1261
3.5000 1.0000 0.1312
3.6000 1.0000 0.1338
3.7000 1.0000 0.1316
3.8000 1.0000 0.1217
3.9000 1.0000 0.1035
4.0000 1.0000 0.0873
4.1000 1.0000 0.0966
4.2000 1.0000 0.1103
4.3000 1.0000 0.1196
4.4000 1.0000 0.1261
4.5000 1.0000 0.1312
4.6000 1.0000 0.1338
4.7000 1.0000 0.1316
4.8000 1.0000 0.1217
4.9000 1.0000 0.1035
0.0000 1.1000 0.1008
0.1000 1.1000 0.1035
0.2000 1.1000 0.1112
0.3000 1.1000 0.1175
0.4000 1.1000 0.1230
0.5000 1.1000 0.1282
0.6000 1.1000 0.1319
0.7000 1.1000 0.1315
0.8000 1.1000 0.1246
0.9000 1.1000 0.1115
1.0000 1.1000 0.1008
1.1000 1.1000 0.1035
1.2000 1.1000 0.1112
1.3000 1.1000 0.1175
1.4000 1.1000 0.1230
1.5000 1.1000 0.1282
1.6000 1.1000 0.1319
1.7000 1.1000 0.1315
1.8000 1.1000 0.1246
1.9000 1.1000 0.1115
2.0000 1.1000 0.1008
2.1000 1.1000 0.1035
2.2000 1.1000 0.1112
2.3000 1.1000 0.1175
2.4000 1.1000 0.1230
2.5000 1.1000 0.1282
2.6000 1.1000 0.1319
2.7000 1.1000 0.1315
2.8000 1.1000 0.1246
2.9000 1.1000 0.1115
3.0000 1.1000 0.1008
3.1000 1.1000 0.1035
3.2000 1.1000 0.1112
3.3000 1.1000 0.1175
3.4000 1.1000 0.1230
3.5000 1.1000 0.1282
3.6000 1.1000 0.1319
3.7000 1.1000 0.1315
3.8000 1.1000 0.1246
3.9000 1.1000 0.1115
4.0000 1.1000 0.1008
4.1000 1.1000 0.1035
4.2000 1.1000 0.1112
4.3000 1.1000 0.1175
4.4000 1.1000 0.1230
4.5000 1.1000 0.1282
