# x, y, err
1.0000 0.4000 0.0434
1.1000 0.4000 0.0453
1.2000 0.4000 0.0372
1.3000 0.4000 0.0256
1.4000 0.4000 0.0133
1.5000 0.4000 -0.0044
1.6000 0.4000 -0.0122
1.7000 0.4000 -0.0232
1.8000 0.4000 -0.0283
1.9000 0.4000 -0.0300
2.0000 0.4000 -0.0225
2.1000 0.4000 -0.0190
2.2000 0.4000 -0.0098
2.3000 0.4000 -0.0136
2.4000 0.4000 -0.0091
2.5000 0.4000 0.0003
2.6000 0.4000 0.0098
2.7000 0.4000 0.0156
2.8000 0.4000 0.0259
2.9000 0.4000 0.0271
3.0000 0.4000 0.0234
3.1000 0.4000 0.0327
3.2000 0.4000 0.0465
3.3000 0.4000 0.0490
3.4000 0.4000 0.0581
3.5000 0.4000 0.0692
3.6000 0.4000 0.0725
3.7000 0.4000 0.0712
3.8000 0.4000 0.0619
3.9000 0.4000 0.0439
4.0000 0.4000 0.0337
4.1000 0.4000 0.0441
4.2000 0.4000 0.0529
4.3000 0.4000 0.0586
4.4000 0.4000 0.0498
4.5000 0.4000 0.0377
4.6000 0.4000 0.0373
4.7000 0.4000 0.0503
4.8000 0.4000 0.0648
4.9000 0.4000 0.0745
0.0000 0.5000 0.0971
0.1000 0.5000 0.0923
0.2000 0.5000 0.0791
0.3000 0.5000 0.0614
0.4000 0.5000 0.0576
0.5000 0.5000 0.0543
0.6000 0.5000 0.0465
0.7000 0.5000 0.0373
0.8000 0.5000 0.0348
0.9000 0.5000 0.0247
1.0000 0.5000 0.0150
1.1000 0.5000 0.0272
1.2000 0.5000 0.0356
1.3000 0.5000 0.0322
1.4000 0.5000 0.0120
1.5000 0.5000 -0.0129
1.6000 0.5000 -0.0261
1.7000 0.5000 -0.0333
1.8000 0.5000 -0.0405
1.9000 0.5000 -0.0412
2.0000 0.5000 -0.0391
2.1000 0.5000 -0.0303
2.2000 0.5000 -0.0216
2.3000 0.5000 -0.0104
2.4000 0.5000 0.0006
2.5000 0.5000 0.0117
2.6000 0.5000 0.0155
2.7000 0.5000 0.0127
2.8000 0.5000 0.0173
2.9000 0.5000 0.0198
3.0000 0.5000 0.0113
3.1000 0.5000 0.0244
3.2000 0.5000 0.0452
3.3000 0.5000 0.0494
3.4000 0.5000 0.0588
3.5000 0.5000 0.0812
3.6000 0.5000 0.0863
3.7000 0.5000 0.0734
3.8000 0.5000 0.0576
3.9000 0.5000 0.0488
4.0000 0.5000 0.0532
4.1000 0.5000 0.0627
4.2000 0.5000 0.0547
4.3000 0.5000 0.0640
4.4000 0.5000 0.0631
4.5000 0.5000 0.0443
4.6000 0.5000 0.0588
4.7000 0.5000 0.0697
4.8000 0.5000 0.0808
4.9000 0.5000 0.0946
0.0000 0.6000 0.0933
0.1000 0.6000 0.0964
0.2000 0.6000 0.0817
0.3000 0.6000 0.0716
0.4000 0.6000 0.0680
0.5000 0.6000 0.0595
0.6000 0.6000 0.0408
0.7000 0.6000 0.0240
0.8000 0.6000 0.0212
0.9000 0.6000 0.0124
1.0000 0.6000 0.0052
1.1000 0.6000 0.0072
1.2000 0.6000 0.0127
1.3000 0.6000 0.0118
1.4000 0.6000 -0.0016
1.5000 0.6000 -0.0144
1.6000 0.6000 -0.0249
1.7000 0.6000 -0.0400
1.8000 0.6000 -0.0584
1.9000 0.6000 -0.0602
2.0000 0.6000 -0.0533
2.1000 0.6000 -0.0436
2.2000 0.6000 -0.0228
2.3000 0.6000 -0.0102
2.4000 0.6000 0.0023
2.5000 0.6000 0.0139
2.6000 0.6000 0.0165
2.7000 0.6000 0.0111
2.8000 0.6000 0.0145
2.9000 0.6000 0.0095
3.0000 0.6000 0.0089
3.1000 0.6000 0.0151
3.2000 0.6000 0.0435
3.3000 0.6000 0.0482
3.4000 0.6000 0.0662
3.5000 0.6000 0.0846
3.6000 0.6000 0.0924
3.7000 0.6000 0.0751
3.8000 0.6000 0.0649
3.9000 0.6000 0.0454
4.0000 0.6000 0.0476
4.1000 0.6000 0.0485
4.2000 0.6000 0.0555
4.3000 0.6000 0.0661
4.4000 0.6000 0.0710
4.5000 0.6000 0.0637
4.6000 0.6000 0.0694
4.7000 0.6000 0.0895
4.8000 0.6000 0.0916
4.9000 0.6000 0.0886
0.0000 0.7000 0.1009
0.1000 0.7000 0.0995
0.2000 0.7000 0.0853
0.3000 0.7000 0.0660
0.4000 0.7000 0.0573
0.5000 0.7000 0.0578
