# x, y, corr
4.2000 0.1000 0.1008
4.3000 0.1000 0.0817
4.4000 0.1000 0.0420
4.5000 0.1000 0.0435
4.6000 0.1000 0.0002
4.7000 0.1000 0.0363
4.8000 0.1000 0.0598
4.9000 0.1000 0.0455
0.0000 0.2000 0.0133
0.1000 0.2000 0.0074
0.2000 0.2000 0.0076
0.3000 0.2000 0.0079
0.4000 0.2000 -0.0323
0.5000 0.2000 -0.0509
0.6000 0.2000 -0.0386
0.7000 0.2000 -0.0583
0.8000 0.2000 -0.0275
0.9000 0.2000 -0.0252
1.0000 0.2000 0.0024
1.1000 0.2000 -0.0185
1.2000 0.2000 -0.0246
1.3000 0.2000 -0.0591
1.4000 0.2000 -0.0375
1.5000 0.2000 -0.0574
1.6000 0.2000 -0.0693
1.7000 0.2000 -0.1241
1.8000 0.2000 -0.0940
1.9000 0.2000 -0.0428
2.0000 0.2000 -0.0108
2.1000 0.2000 0.0099
2.2000 0.2000 0.0323
2.3000 0.2000 0.0439
2.4000 0.2000 0.0462
2.5000 0.2000 0.0470
2.6000 0.2000 0.0107
2.7000 0.2000 -0.0135
2.8000 0.2000 -0.0087
2.9000 0.2000 0.0015
3.0000 0.2000 0.0109
3.1000 0.2000 0.0164
3.2000 0.2000 0.0048
3.3000 0.2000 0.0262
3.4000 0.2000 0.0342
3.5000 0.2000 0.0229
3.6000 0.2000 -0.0031
3.7000 0.2000 0.0075
3.8000 0.2000 0.0427
3.9000 0.2000 0.0737
4.0000 0.2000 0.1125
4.1000 0.2000 0.0900
4.2000 0.2000 0.0459
4.3000 0.2000 0.0293
4.4000 0.2000 0.0247
4.5000 0.2000 0.0275
4.6000 0.2000 0.0000
4.7000 0.2000 -0.0056
4.8000 0.2000 0.0294
4.9000 0.2000 0.0215
0.0000 0.3000 0.0180
0.1000 0.3000 0.0092
0.2000 0.3000 0.0484
0.3000 0.3000 0.0858
0.4000 0.3000 0.0515
0.5000 0.3000 0.0248
0.6000 0.3000 -0.0041
0.7000 0.3000 -0.0271
0.8000 0.3000 -0.0244
0.9000 0.3000 0.0179
1.0000 0.3000 0.0294
1.1000 0.3000 -0.0109
1.2000 0.3000 -0.0552
1.3000 0.3000 -0.1166
1.4000 0.3000 -0.0941
1.5000 0.3000 -0.0647
1.6000 0.3000 -0.0670
1.7000 0.3000 -0.1168
1.8000 0.3000 -0.1430
1.9000 0.3000 -0.0886
2.0000 0.3000 -0.0172
2.1000 0.3000 0.0435
2.2000 0.3000 0.0728
2.3000 0.3000 0.0627
2.4000 0.3000 0.0680
2.5000 0.3000 0.0409
2.6000 0.3000 0.0201
2.7000 0.3000 0.0360
2.8000 0.3000 0.0310
2.9000 0.3000 0.0110
3.0000 0.3000 0.0153
3.1000 0.3000 0.0013
3.2000 0.3000 0.0052
3.3000 0.3000 0.0309
3.4000 0.3000 0.0045
3.5000 0.3000 0.0057
3.6000 0.3000 0.0216
3.7000 0.3000 0.0395
3.8000 0.3000 0.0135
3.9000 0.3000 0.0212
4.0000 0.3000 0.0541
4.1000 0.3000 0.0486
4.2000 0.3000 -0.0049
4.3000 0.3000 -0.0078
4.4000 0.3000 -0.0124
4.5000 0.3000 -0.0330
4.6000 0.3000 -0.0565
4.7000 0.3000 -0.0406
4.8000 0.3000 0.0054
4.9000 0.3000 0.0249
0.0000 0.4000 0.0503
0.1000 0.4000 0.0586
0.2000 0.4000 0.0742
0.3000 0.4000 0.1408
0.4000 0.4000 0.1188
0.5000 0.4000 0.0947
0.6000 0.4000 0.0616
0.7000 0.4000 0.0380
0.8000 0.4000 0.0009
0.9000 0.4000 0.0365
1.0000 0.4000 0.0194
1.1000 0.4000 -0.0292
1.2000 0.4000 -0.0425
1.3000 0.4000 -0.0867
1.4000 0.4000 -0.0836
1.5000 0.4000 -0.1040
1.6000 0.4000 -0.0870
1.7000 0.4000 -0.1248
1.8000 0.4000 -0.1227
1.9000 0.4000 -0.0354
2.0000 0.4000 0.0394
2.1000 0.4000 0.0690
2.2000 0.4000 0.0885
2.3000 0.4000 0.1173
2.4000 0.4000 0.0944
2.5000 0.4000 0.0197
2.6000 0.4000 0.0244
2.7000 0.4000 0.0515
2.8000 0.4000 0.0317
2.9000 0.4000 0.0182
3.0000 0.4000 0.0051
3.1000 0.4000 -0.0245
3.2000 0.4000 0.0019
3.3000 0.4000 0.0157
3.4000 0.4000 -0.0111
3.5000 0.4000 -0.0030
3.6000 0.4000 0.0376
3.7000 0.4000 0.0407
3.8000 0.4000 0.0097
3.9000 0.4000 -0.0331
4.0000 0.4000 0.0086
4.1000 0.4000 0.0200
4.2000 0.4000 -0.0119
4.3000 0.4000 -0.0371
4.4000 0.4000 -0.0399
4.5000 0.4000 -0.0463
4.6000 0.4000 -0.0444
4.7000 0.4000 -0.0177
4.8000 0.4000 -0.0139
4.9000 0.4000 -0.0042
0.0000 0.5000 0.1272
0.1000 0.5000 0.1022
0.2000 0.5000 0.1058
0.3000 0.5000 0.1348
0.4000 0.5000 0.1361
0.5000 0.5000 0.1139
0.6000 0.5000 0.1009
0.7000 0.5000 0.0762
0.8000 0.5000 0.0617
0.9000 0.5000 0.0632
1.0000 0.5000 0.0234
1.1000 0.5000 -0.0323
1.2000 0.5000 -0.0321
1.3000 0.5000 -0.0262
1.4000 0.5000 -0.0580
1.5000 0.5000 -0.0586
1.6000 0.5000 -0.0462
1.7000 0.5000 -0.0796
1.8000 0.5000 -0.0762
1.9000 0.5000 -0.0259
2.0000 0.5000 0.0345
2.1000 0.5000 0.0991
2.2000 0.5000 0.1380
2.3000 0.5000 0.1160
2.4000 0.5000 0.0698
2.5000 0.5000 0.0393
2.6000 0.5000 0.0361
2.7000 0.5000 0.0494
2.8000 0.5000 0.0357
2.9000 0.5000 0.0557
3.0000 0.5000 0.0123
3.1000 0.5000 -0.0116
3.2000 0.5000 0.0198
3.3000 0.5000 0.0464
3.4000 0.5000 0.0405
3.5000 0.5000 0.0127
3.6000 0.5000 0.0602
3.7000 0.5000 0.0599
3.8000 0.5000 0.0270
3.9000 0.5000 0.0026
4.0000 0.5000 -0.0008
4.1000 0.5000 0.0029
4.2000 0.5000 -0.0073
4.3000 0.5000 -0.0407
4.4000 0.5000 -0.0705
4.5000 0.5000 -0.0355
4.6000 0.5000 0.0138
4.7000 0.5000 -0.0016
4.8000 0.5000 0.0023
4.9000 0.5000 0.0513
0.0000 0.6000 0.0804
0.1000 0.6000 0.0916
0.2000 0.6000 0.0724
0.3000 0.6000 0.1045
0.4000 0.6000 0.1229
0.5000 0.6000 0.1173
0.6000 0.6000 0.0796
0.7000 0.6000 0.0749
0.8000 0.6000 0.0718
0.9000 0.6000 0.0778
1.0000 0.6000 0.0677
1.1000 0.6000 0.0214
1.2000 0.6000 -0.0010
1.3000 0.6000 -0.0033
1.4000 0.6000 0.0071
1.5000 0.6000 0.0124
1.6000 0.6000 -0.0007
1.7000 0.6000 -0.0397
1.8000 0.6000 -0.0070
1.9000 0.6000 0.0597
2.0000 0.6000 0.0773
2.1000 0.6000 0.0998
2.2000 0.6000 0.0959
2.3000 0.6000 0.0728
2.4000 0.6000 0.0597
2.5000 0.6000 0.0336
2.6000 0.6000 0.0241
2.7000 0.6000 0.0402
2.8000 0.6000 0.0615
2.9000 0.6000 0.0933
3.0000 0.6000 0.0601
3.1000 0.6000 0.0545
3.2000 0.6000 0.0966
3.3000 0.6000 0.1068
3.4000 0.6000 0.0694
3.5000 0.6000 0.0681
3.6000 0.6000 0.0801
3.7000 0.6000 0.0988
3.8000 0.6000 0.0811
3.9000 0.6000 0.0405
4.0000 0.6000 0.0250
4.1000 0.6000 -0.0096
4.2000 0.6000 -0.0292
4.3000 0.6000 -0.0469
4.4000 0.6000 -0.0201
4.5000 0.6000 0.0042
4.6000 0.6000 0.0453
4.7000 0.6000 0.0383
4.8000 0.6000 0.0242
4.9000 0.6000 0.0603
0.0000 0.7000 0.0387
0.1000 0.7000 0.0940
0.2000 0.7000 0.0753
0.3000 0.7000 0.0579
0.4000 0.7000 0.0576
0.5000 0.7000 0.0582
0.6000 0.7000 0.0377
0.7000 0.7000 0.0400
0.8000 0.7000 0.0332
0.9000 0.7000 0.0213
1.0000 0.7000 0.0432
1.1000 0.7000 0.0195
1.2000 0.7000 0.0073
1.3000 0.7000 -0.0120
1.4000 0.7000 0.0008
1.5000 0.7000 0.0275
1.6000 0.7000 0.0550
1.7000 0.7000 0.0548
1.8000 0.7000 0.0532
1.9000 0.7000 0.0992
2.0000 0.7000 0.1092
2.1000 0.7000 0.0831
2.2000 0.7000 0.0857
2.3000 0.7000 0.0766
2.4000 0.7000 0.0714
2.5000 0.7000 0.0651
2.6000 0.7000 0.0538
2.7000 0.7000 0.0706
2.8000 0.7000 0.0760
2.9000 0.7000 0.0812
3.0000 0.7000 0.0461
3.1000 0.7000 0.0806
3.2000 0.7000 0.1222
3.3000 0.7000 0.1330
3.4000 0.7000 0.0956
3.5000 0.7000 0.0878
3.6000 0.7000 0.0927
3.7000 0.7000 0.1249
3.8000 0.7000 0.1113
3.9000 0.7000 0.0766
4.0000 0.7000 0.0383
4.1000 0.7000 0.0054
4.2000 0.7000 0.0111
4.3000 0.7000 0.0023
4.4000 0.7000 0.0115
4.5000 0.7000 0.0498
4.6000 0.7000 0.0926
4.7000 0.7000 0.1005
4.8000 0.7000 0.0431
4.9000 0.7000 0.0350
0.0000 0.8000 0.0553
0.1000 0.8000 0.1403
0.2000 0.8000 0.1200
0.3000 0.8000 0.0931
0.4000 0.8000 0.0553
0.5000 0.8000 0.0558
0.6000 0.8000 0.0301
0.7000 0.8000 0.0358
0.8000 0.8000 -0.0025
0.9000 0.8000 0.0177
1.0000 0.8000 0.0171
1.1000 0.8000 -0.0008
1.2000 0.8000 -0.0171
1.3000 0.8000 -0.0147
1.4000 0.8000 0.0094
1.5000 0.8000 0.0358
1.6000 0.8000 0.0772
1.7000 0.8000 0.1046
1.8000 0.8000 0.0951
1.9000 0.8000 0.0858
2.0000 0.8000 0.0876
2.1000 0.8000 0.0734
2.2000 0.8000 0.0789
2.3000 0.8000 0.0822
2.4000 0.8000 0.0730
2.5000 0.8000 0.0928
2.6000 0.8000 0.0987
2.7000 0.8000 0.1167
2.8000 0.8000 0.1231
2.9000 0.8000 0.1202
3.0000 0.8000 0.0968
3.1000 0.8000 0.0930
3.2000 0.8000 0.1355
3.3000 0.8000 0.1457
3.4000 0.8000 0.1230
3.5000 0.8000 0.1127
3.6000 0.8000 0.0895
3.7000 0.8000 0.1064
3.8000 0.8000 0.0959
3.9000 0.8000 0.0967
4.0000 0.8000 0.0676
4.1000 0.8000 0.0583
4.2000 0.8000 0.0609
4.3000 0.8000 0.0481
4.4000 0.8000 0.0293
4.5000 0.8000 0.0821
4.6000 0.8000 0.1256
4.7000 0.8000 0.1141
4.8000 0.8000 0.0549
4.9000 0.8000 0.0056
0.0000 0.9000 0.0410
0.1000 0.9000 0.1410
0.2000 0.9000 0.1468
0.3000 0.9000 0.1558
0.4000 0.9000 0.1353
0.5000 0.9000 0.0740
0.6000 0.9000 0.0120
0.7000 0.9000 0.0125
0.8000 0.9000 0.0139
0.9000 0.9000 0.0423
1.0000 0.9000 0.0627
1.1000 0.9000 0.0242
1.2000 0.9000 -0.0265
1.3000 0.9000 -0.0161
1.4000 0.9000 0.0157
1.5000 0.9000 0.0706
1.6000 0.9000 0.0797
1.7000 0.9000 0.0926
1.8000 0.9000 0.0667
1.9000 0.9000 0.0547
2.0000 0.9000 0.0590
2.1000 0.9000 0.0859
2.2000 0.9000 0.0961
2.3000 0.9000 0.0728
2.4000 0.9000 0.0720
2.5000 0.9000 0.0778
2.6000 0.9000 0.1045
2.7000 0.9000 0.1199
2.8000 0.9000 0.1605
2.9000 0.9000 0.1860
3.0000 0.9000 0.1482
3.1000 0.9000 0.1128
3.2000 0.9000 0.1231
3.3000 0.9000 0.1332
3.4000 0.9000 0.1590
3.5000 0.9000 0.1343
3.6000 0.9000 0.1155
3.7000 0.9000 0.1047
3.8000 0.9000 0.0888
3.9000 0.9000 0.1016
4.0000 0.9000 0.0868
4.1000 0.9000 0.0756
4.2000 0.9000 0.0688
4.3000 0.9000 0.0780
4.4000 0.9000 0.0775
4.5000 0.9000 0.0994
4.6000 0.9000 0.1020
4.7000 0.9000 0.0927
4.8000 0.9000 0.0248
4.9000 0.9000 0.0037
0.0000 1.0000 0.0491
0.1000 1.0000 0.0878
0.2000 1.0000 0.1529
0.3000 1.0000 0.1614
0.4000 1.0000 0.1299
0.5000 1.0000 0.0700
0.6000 1.0000 0.0260
0.7000 1.0000 0.0116
0.8000 1.0000 0.0665
0.9000 1.0000 0.0948
1.0000 1.0000 0.0946
1.1000 1.0000 0.0559
1.2000 1.0000 -0.0161
1.3000 1.0000 -0.0174
1.4000 1.0000 0.0572
1.5000 1.0000 0.0595
1.6000 1.0000 0.0462
1.7000 1.0000 0.0390
1.8000 1.0000 0.0580
1.9000 1.0000 0.0675
2.0000 1.0000 0.0418
2.1000 1.0000 0.0534
2.2000 1.0000 0.0649
2.3000 1.0000 0.0811
2.4000 1.0000 0.0951
2.5000 1.0000 0.0846
2.6000 1.0000 0.0948
2.7000 1.0000 0.1281
2.8000 1.0000 0.1858
2.9000 1.0000 0.2156
3.0000 1.0000 0.2124
3.1000 1.0000 0.1500
3.2000 1.0000 0.1259
3.3000 1.0000 0.1426
3.4000 1.0000 0.1646
3.5000 1.0000 0.1630
3.6000 1.0000 0.1641
3.7000 1.0000 0.1473
3.8000 1.0000 0.0961
3.9000 1.0000 0.0737
4.0000 1.0000 0.0734
4.1000 1.0000 0.0951
4.2000 1.0000 0.1113
4.3000 1.0000 0.0923
4.4000 1.0000 0.0775
4.5000 1.0000 0.0622
4.6000 1.0000 0.0573
4.7000 1.0000 0.0425
4.8000 1.0000 0.0047
4.9000 1.0000 0.0059
0.0000 1.1000 0.0893
0.1000 1.1000 0.0901
0.2000 1.1000 0.1269
0.3000 1.1000 0.1431
0.4000 1.1000 0.0964
0.5000 1.1000 0.0502
0.6000 1.1000 0.0349
0.7000 1.1000 0.0097
0.8000 1.1000 0.0706
0.9000 1.1000 0.0847
1.0000 1.1000 0.0909
1.1000 1.1000 0.0806
1.2000 1.1000 0.0198
1.3000 1.1000 0.0103
1.4000 1.1000 0.0521
1.5000 1.1000 0.0886
1.6000 1.1000 0.0946
1.7000 1.1000 0.0826
1.8000 1.1000 0.0789
1.9000 1.1000 0.0919
2.0000 1.1000 0.0434
2.1000 1.1000 0.0409
2.2000 1.1000 0.0539
2.3000 1.1000 0.0805
2.4000 1.1000 0.0713
2.5000 1.1000 0.0799
2.6000 1.1000 0.0872
2.7000 1.1000 0.1781
2.8000 1.1000 0.2594
2.9000 1.1000 0.2675
3.0000 1.1000 0.2242
3.1000 1.1000 0.1969
3.2000 1.1000 0.1629
3.3000 1.1000 0.1472
3.4000 1.1000 0.1676
3.5000 1.1000 0.1533
3.6000 1.1000 0.1569
3.7000 1.1000 0.1339
3.8000 1.1000 0.0426
3.9000 1.1000 0.0213
4.0000 1.1000 0.0479
4.1000 1.1000 0.0902
4.2000 1.1000 0.1028
4.3000 1.1000 0.0740
4.4000 1.1000 0.0431
4.5000 1.1000 0.0100
4.6000 1.1000 0.0162
4.7000 1.1000 0.0150
4.8000 1.1000 0.0185
4.9000 1.1000 0.0293
0.0000 1.2000 0.0418
0.1000 1.2000 0.0946
0.2000 1.2000 0.1196
0.3000 1.2000 0.1156
0.4000 1.2000 0.1018
0.5000 1.2000 0.0544
0.6000 1.2000 0.0423
0.7000 1.2000 0.0400
0.8000 1.2000 0.0694
0.9000 1.2000 0.0598
1.0000 1.2000 0.0443
1.1000 1.2000 0.0417
1.2000 1.2000 0.0073
1.3000 1.2000 -0.0112
1.4000 1.2000 -0.0095
1.5000 1.2000 0.0397
1.6000 1.2000 0.0826
1.7000 1.2000 0.1127
1.8000 1.2000 0.0931
1.9000 1.2000 0.0845
2.0000 1.2000 0.0484
2.1000 1.2000 0.0405
2.2000 1.2000 0.0515
2.3000 1.2000 0.0604
2.4000 1.2000 0.0688
2.5000 1.2000 0.0748
2.6000 1.2000 0.0916
2.7000 1.2000 0.2054
2.8000 1.2000 0.2881
2.9000 1.2000 0.3047
3.0000 1.2000 0.2696
3.1000 1.2000 0.2657
3.2000 1.2000 0.2154
3.3000 1.2000 0.1783
3.4000 1.2000 0.1601
3.5000 1.2000 0.1774
3.6000 1.2000 0.1788
3.7000 1.2000 0.1479
3.8000 1.2000 0.0737
3.9000 1.2000 0.0067
4.0000 1.2000 -0.0217
4.1000 1.2000 0.0174
4.2000 1.2000 0.0494
4.3000 1.2000 0.0677
4.4000 1.2000 0.0371
4.5000 1.2000 0.0092
4.6000 1.2000 0.0000
4.7000 1.2000 -0.0087
4.8000 1.2000 0.0070
4.9000 1.2000 0.0158
0.0000 1.3000 0.0027
0.1000 1.3000 0.0530
0.2000 1.3000 0.1163
0.3000 1.3000 0.0964
0.4000 1.3000 0.0655
0.5000 1.3000 0.0575
0.6000 1.3000 0.0669
0.7000 1.3000 0.0892
0.8000 1.3000 0.0637
0.9000 1.3000 0.0402
1.0000 1.3000 -0.0151
1.1000 1.3000 -0.0120
1.2000 1.3000 0.0113
1.3000 1.3000 -0.0099
1.4000 1.3000 -0.0326
1.5000 1.3000 -0.0081
1.6000 1.3000 0.0185
1.7000 1.3000 0.0709
1.8000 1.3000 0.0814
1.9000 1.3000 0.0500
2.0000 1.3000 0.0383
2.1000 1.3000 0.0651
2.2000 1.3000 0.0625
2.3000 1.3000 0.0642
2.4000 1.3000 0.1107
2.5000 1.3000 0.1112
2.6000 1.3000 0.1779
2.7000 1.3000 0.2450
2.8000 1.3000 0.2909
2.9000 1.3000 0.3286
3.0000 1.3000 0.3321
3.1000 1.3000 0.3261
3.2000 1.3000 0.2745
3.3000 1.3000 0.2778
3.4000 1.3000 0.2476
3.5000 1.3000 0.2266
3.6000 1.3000 0.1957
3.7000 1.3000 0.1564
3.8000 1.3000 0.0931
3.9000 1.3000 0.0344
4.0000 1.3000 -0.0219
4.1000 1.3000 -0.0223
4.2000 1.3000 -0.0094
4.3000 1.3000 0.0215
4.4000 1.3000 -0.0072
4.5000 1.3000 -0.0110
4.6000 1.3000 0.0317
4.7000 1.3000 0.0332
4.8000 1.3000 0.0215
4.9000 1.3000 -0.0048
0.0000 1.4000 0.0042
0.1000 1.4000 0.0264
0.2000 1.4000 0.0399
0.3000 1.4000 0.0639
0.4000 1.4000 0.0602
0.5000 1.4000 0.0773
0.6000 1.4000 0.0909
0.7000 1.4000 0.1205
0.8000 1.4000 0.0939
0.9000 1.4000 0.0417
1.0000 1.4000 -0.0021
1.1000 1.4000 -0.0099
1.2000 1.4000 -0.0474
1.3000 1.4000 -0.0543
1.4000 1.4000 -0.0397
1.5000 1.4000 -0.0415
1.6000 1.4000 -0.0093
1.7000 1.4000 0.0463
1.8000 1.4000 0.0504
1.9000 1.4000 0.0745
2.0000 1.4000 0.0558
2.1000 1.4000 0.0470
2.2000 1.4000 0.0482
2.3000 1.4000 0.0482
2.4000 1.4000 0.0942
2.5000 1.4000 0.1871
2.6000 1.4000 0.2598
2.7000 1.4000 0.3297
2.8000 1.4000 0.3975
2.9000 1.4000 0.4096
3.0000 1.4000 0.3839
3.1000 1.4000 0.3737
3.2000 1.4000 0.3635
3.3000 1.4000 0.3376
3.4000 1.4000 0.2944
3.5000 1.4000 0.2652
3.6000 1.4000 0.2269
3.7000 1.4000 0.1866
3.8000 1.4000 0.0969
3.9000 1.4000 0.0658
4.0000 1.4000 0.0033
4.1000 1.4000 -0.0241
4.2000 1.4000 -0.0171
4.3000 1.4000 -0.0122
4.4000 1.4000 -0.0429
4.5000 1.4000 -0.0457
4.6000 1.4000 0.0214
4.7000 1.4000 0.0625
4.8000 1.4000 0.0716
4.9000 1.4000 0.0284
0.0000 1.5000 -0.0102
0.1000 1.5000 0.0024
0.2000 1.5000 0.0375
0.3000 1.5000 0.0717
0.4000 1.5000 0.0665
0.5000 1.5000 0.0703
0.6000 1.5000 0.1131
0.7000 1.5000 0.1395
0.8000 1.5000 0.1116
0.9000 1.5000 0.0692
1.0000 1.5000 0.0595
1.1000 1.5000 0.0190
1.2000 1.5000 -0.0198
1.3000 1.5000 -0.0100
1.4000 1.5000 0.0147
1.5000 1.5000 -0.0165
1.6000 1.5000 -0.0083
1.7000 1.5000 0.0427
1.8000 1.5000 0.0719
1.9000 1.5000 0.0939
2.0000 1.5000 0.0958
2.1000 1.5000 0.0776
2.2000 1.5000 0.0573
2.3000 1.5000 0.0827
2.4000 1.5000 0.1291
2.5000 1.5000 0.2222
2.6000 1.5000 0.3275
2.7000 1.5000 0.4125
2.8000 1.5000 0.4711
2.9000 1.5000 0.4806
3.0000 1.5000 0.4414
3.1000 1.5000 0.4252
3.2000 1.5000 0.4321
3.3000 1.5000 0.3931
3.4000 1.5000 0.3510
3.5000 1.5000 0.3300
3.6000 1.5000 0.3090
3.7000 1.5000 0.2548
3.8000 1.5000 0.1667
3.9000 1.5000 0.0848
4.0000 1.5000 0.0306
4.1000 1.5000 0.0012
4.2000 1.5000 0.0090
4.3000 1.5000 -0.0319
4.4000 1.5000 -0.0174
4.5000 1.5000 -0.0052
4.6000 1.5000 0.0213
4.7000 1.5000 0.0419
4.8000 1.5000 0.0848
4.9000 1.5000 0.0582
0.0000 1.6000 0.0014
0.1000 1.6000 -0.0132
0.2000 1.6000 0.0269
0.3000 1.6000 0.0425
0.4000 1.6000 0.0819
0.5000 1.6000 0.0828
0.6000 1.6000 0.1275
0.7000 1.6000 0.1426
0.8000 1.6000 0.1191
0.9000 1.6000 0.1052
1.0000 1.6000 0.0999
1.1000 1.6000 0.0846
1.2000 1.6000 0.0589
1.3000 1.6000 0.0526
1.4000 1.6000 0.0472
1.5000 1.6000 0.0011
1.6000 1.6000 0.0155
1.7000 1.6000 0.0303
1.8000 1.6000 0.0705
1.9000 1.6000 0.1243
2.0000 1.6000 0.1190
2.1000 1.6000 0.1162
2.2000 1.6000 0.1490
2.3000 1.6000 0.1378
2.4000 1.6000 0.1518
2.5000 1.6000 0.2473
2.6000 1.6000 0.3521
2.7000 1.6000 0.4444
2.8000 1.6000 0.5072
2.9000 1.6000 0.5200
3.0000 1.6000 0.4831
3.1000 1.6000 0.4589
3.2000 1.6000 0.4643
3.3000 1.6000 0.4550
3.4000 1.6000 0.4071
3.5000 1.6000 0.3803
3.6000 1.6000 0.3338
3.7000 1.6000 0.2728
3.8000 1.6000 0.1757
3.9000 1.6000 0.0762
4.0000 1.6000 0.0159
4.1000 1.6000 0.0158
4.2000 1.6000 0.0280
4.3000 1.6000 0.0148
4.4000 1.6000 0.0285
4.5000 1.6000 0.0168
4.6000 1.6000 -0.0086
4.7000 1.6000 0.0197
4.8000 1.6000 0.0754
4.9000 1.6000 0.0572
0.0000 1.7000 0.0458
0.1000 1.7000 0.0130
0.2000 1.7000 0.0366
0.3000 1.7000 0.0704
0.4000 1.7000 0.0614
0.5000 1.7000 0.0818
0.6000 1.7000 0.1099
0.7000 1.7000 0.1219
0.8000 1.7000 0.1365
0.9000 1.7000 0.1212
1.0000 1.7000 0.1136
1.1000 1.7000 0.1246
1.2000 1.7000 0.1459
1.3000 1.7000 0.1098
1.4000 1.7000 0.0491
1.5000 1.7000 0.0200
1.6000 1.7000 0.0233
1.7000 1.7000 0.0333
1.8000 1.7000 0.0652
1.9000 1.7000 0.0877
2.0000 1.7000 0.1050
2.1000 1.7000 0.1264
2.2000 1.7000 0.1823
2.3000 1.7000 0.1911
2.4000 1.7000 0.2015
2.5000 1.7000 0.2615
2.6000 1.7000 0.3391
2.7000 1.7000 0.4098
2.8000 1.7000 0.4794
2.9000 1.7000 0.5068
3.0000 1.7000 0.4772
3.1000 1.7000 0.4644
3.2000 1.7000 0.4632
3.3000 1.7000 0.4532
3.4000 1.7000 0.4336
3.5000 1.7000 0.3773
3.6000 1.7000 0.2977
3.7000 1.7000 0.2311
3.8000 1.7000 0.1542
3.9000 1.7000 0.0457
4.0000 1.7000 0.0015
4.1000 1.7000 0.0099
4.2000 1.7000 0.0329
4.3000 1.7000 0.0479
4.4000 1.7000 0.0574
4.5000 1.7000 0.0144
4.6000 1.7000 0.0001
4.7000 1.7000 0.0444
4.8000 1.7000 0.0675
4.9000 1.7000 0.0549
0.0000 1.8000 0.0733
0.1000 1.8000 0.0479
0.2000 1.8000 0.0694
0.3000 1.8000 0.0926
0.4000 1.8000 0.0725
0.5000 1.8000 0.0474
0.6000 1.8000 0.0658
0.7000 1.8000 0.0790
0.8000 1.8000 0.1416
0.9000 1.8000 0.1284
1.0000 1.8000 0.1343
1.1000 1.8000 0.1581
1.2000 1.8000 0.2039
1.3000 1.8000 0.1675
1.4000 1.8000 0.0791
1.5000 1.8000 0.0682
1.6000 1.8000 0.0568
1.7000 1.8000 0.0730
1.8000 1.8000 0.0844
1.9000 1.8000 0.1048
2.0000 1.8000 0.1101
