# x, y, corr
3.6000 0.7000 0.0051
3.7000 0.7000 0.0253
3.8000 0.7000 0.0464
3.9000 0.7000 0.0041
4.0000 0.7000 -0.0173
4.1000 0.7000 -0.0054
4.2000 0.7000 0.0211
4.3000 0.7000 0.0648
4.4000 0.7000 0.0817
4.5000 0.7000 0.0622
4.6000 0.7000 0.0392
4.7000 0.7000 0.0018
4.8000 0.7000 0.0198
4.9000 0.7000 0.0503
0.0000 0.8000 0.0625
0.1000 0.8000 0.0704
0.2000 0.8000 0.0941
0.3000 0.8000 0.0785
0.4000 0.8000 0.1014
0.5000 0.8000 0.1107
0.6000 0.8000 0.0995
0.7000 0.8000 0.0994
0.8000 0.8000 0.0964
0.9000 0.8000 0.1005
1.0000 0.8000 0.1042
1.1000 0.8000 0.1213
1.2000 0.8000 0.1899
1.3000 0.8000 0.2757
1.4000 0.8000 0.2783
1.5000 0.8000 0.2435
1.6000 0.8000 0.2120
1.7000 0.8000 0.2015
1.8000 0.8000 0.2137
1.9000 0.8000 0.2424
2.0000 0.8000 0.2984
2.1000 0.8000 0.3088
2.2000 0.8000 0.3296
2.3000 0.8000 0.3306
2.4000 0.8000 0.3201
2.5000 0.8000 0.3248
2.6000 0.8000 0.3212
2.7000 0.8000 0.2907
2.8000 0.8000 0.2227
2.9000 0.8000 0.1709
3.0000 0.8000 0.1533
3.1000 0.8000 0.1551
3.2000 0.8000 0.1365
3.3000 0.8000 0.0919
3.4000 0.8000 0.0315
3.5000 0.8000 -0.0363
3.6000 0.8000 -0.0479
3.7000 0.8000 -0.0159
3.8000 0.8000 -0.0032
3.9000 0.8000 0.0070
4.0000 0.8000 0.0040
4.1000 0.8000 0.0057
4.2000 0.8000 0.0058
4.3000 0.8000 0.0642
4.4000 0.8000 0.0901
4.5000 0.8000 0.1219
4.6000 0.8000 0.0805
4.7000 0.8000 0.0622
4.8000 0.8000 0.0835
4.9000 0.8000 0.0938
0.0000 0.9000 0.0915
0.1000 0.9000 0.0877
0.2000 0.9000 0.0740
0.3000 0.9000 0.0535
0.4000 0.9000 0.0708
0.5000 0.9000 0.0847
0.6000 0.9000 0.1019
0.7000 0.9000 0.1172
0.8000 0.9000 0.1214
0.9000 0.9000 0.0958
1.0000 0.9000 0.0988
1.1000 0.9000 0.1176
1.2000 0.9000 0.1397
1.3000 0.9000 0.2111
1.4000 0.9000 0.2636
1.5000 0.9000 0.2439
1.6000 0.9000 0.2302
1.7000 0.9000 0.2088
1.8000 0.9000 0.2085
1.9000 0.9000 0.2435
2.0000 0.9000 0.2843
2.1000 0.9000 0.3095
2.2000 0.9000 0.3179
2.3000 0.9000 0.3428
2.4000 0.9000 0.3160
2.5000 0.9000 0.3342
2.6000 0.9000 0.3287
2.7000 0.9000 0.3110
2.8000 0.9000 0.2593
2.9000 0.9000 0.1892
3.0000 0.9000 0.1762
3.1000 0.9000 0.1938
3.2000 0.9000 0.1530
3.3000 0.9000 0.0834
3.4000 0.9000 0.0008
3.5000 0.9000 -0.0253
3.6000 0.9000 -0.0610
3.7000 0.9000 -0.0519
3.8000 0.9000 -0.0256
3.9000 0.9000 -0.0150
4.0000 0.9000 0.0176
4.1000 0.9000 0.0207
4.2000 0.9000 0.0085
4.3000 0.9000 0.0375
4.4000 0.9000 0.1032
4.5000 0.9000 0.1424
4.6000 0.9000 0.1356
4.7000 0.9000 0.1344
4.8000 0.9000 0.1168
4.9000 0.9000 0.1019
0.0000 1.0000 0.1150
0.1000 1.0000 0.1030
0.2000 1.0000 0.0620
0.3000 1.0000 0.0365
0.4000 1.0000 0.0556
0.5000 1.0000 0.1016
0.6000 1.0000 0.0872
0.7000 1.0000 0.1113
0.8000 1.0000 0.1442
0.9000 1.0000 0.1210
1.0000 1.0000 0.0999
1.1000 1.0000 0.0637
1.2000 1.0000 0.0948
1.3000 1.0000 0.1848
1.4000 1.0000 0.2243
1.5000 1.0000 0.2462
1.6000 1.0000 0.2463
1.7000 1.0000 0.2301
1.8000 1.0000 0.2130
1.9000 1.0000 0.2353
2.0000 1.0000 0.2421
2.1000 1.0000 0.3130
2.2000 1.0000 0.3407
2.3000 1.0000 0.3720
2.4000 1.0000 0.3755
2.5000 1.0000 0.3611
2.6000 1.0000 0.3408
2.7000 1.0000 0.3359
2.8000 1.0000 0.2958
2.9000 1.0000 0.2226
3.0000 1.0000 0.1651
3.1000 1.0000 0.1552
3.2000 1.0000 0.1200
3.3000 1.0000 0.0671
3.4000 1.0000 -0.0031
3.5000 1.0000 -0.0130
3.6000 1.0000 -0.0647
3.7000 1.0000 -0.0581
3.8000 1.0000 -0.0268
3.9000 1.0000 -0.0296
4.0000 1.0000 -0.0182
4.1000 1.0000 -0.0087
4.2000 1.0000 0.0113
4.3000 1.0000 0.0306
4.4000 1.0000 0.0688
4.5000 1.0000 0.1152
4.6000 1.0000 0.1216
4.7000 1.0000 0.1604
4.8000 1.0000 0.1494
4.9000 1.0000 0.1090
0.0000 1.1000 0.1266
0.1000 1.1000 0.1190
0.2000 1.1000 0.0745
0.3000 1.1000 0.0583
0.4000 1.1000 0.0688
0.5000 1.1000 0.0854
0.6000 1.1000 0.0777
0.7000 1.1000 0.0867
0.8000 1.1000 0.1045
0.9000 1.1000 0.1066
1.0000 1.1000 0.0817
1.1000 1.1000 0.0369
1.2000 1.1000 0.0819
1.3000 1.1000 0.1749
1.4000 1.1000 0.1897
1.5000 1.1000 0.2270
1.6000 1.1000 0.2326
1.7000 1.1000 0.2135
1.8000 1.1000 0.2279
1.9000 1.1000 0.2691
2.0000 1.1000 0.2836
2.1000 1.1000 0.3407
2.2000 1.1000 0.4132
2.3000 1.1000 0.4242
2.4000 1.1000 0.4215
2.5000 1.1000 0.4012
2.6000 1.1000 0.3783
2.7000 1.1000 0.3855
2.8000 1.1000 0.3183
2.9000 1.1000 0.2165
3.0000 1.1000 0.1470
3.1000 1.1000 0.0945
3.2000 1.1000 0.0723
3.3000 1.1000 0.0449
3.4000 1.1000 0.0317
3.5000 1.1000 -0.0395
3.6000 1.1000 -0.0732
3.7000 1.1000 -0.0589
3.8000 1.1000 -0.0563
3.9000 1.1000 -0.0526
4.0000 1.1000 -0.0192
4.1000 1.1000 -0.0043
4.2000 1.1000 0.0113
4.3000 1.1000 0.0221
4.4000 1.1000 0.0389
4.5000 1.1000 0.0954
4.6000 1.1000 0.1504
4.7000 1.1000 0.1581
4.8000 1.1000 0.1182
4.9000 1.1000 0.0995
0.0000 1.2000 0.0700
0.1000 1.2000 0.1150
0.2000 1.2000 0.1171
0.3000 1.2000 0.0869
0.4000 1.2000 0.0588
0.5000 1.2000 0.0642
0.6000 1.2000 0.0838
0.7000 1.2000 0.0893
0.8000 1.2000 0.0623
0.9000 1.2000 0.0601
1.0000 1.2000 0.0232
1.1000 1.2000 0.0260
1.2000 1.2000 0.0868
1.3000 1.2000 0.1348
1.4000 1.2000 0.1844
1.5000 1.2000 0.2109
1.6000 1.2000 0.1995
1.7000 1.2000 0.2303
1.8000 1.2000 0.2664
1.9000 1.2000 0.3101
2.0000 1.2000 0.3474
2.1000 1.2000 0.4081
2.2000 1.2000 0.4717
2.3000 1.2000 0.4824
2.4000 1.2000 0.4555
2.5000 1.2000 0.4433
2.6000 1.2000 0.4322
2.7000 1.2000 0.4109
2.8000 1.2000 0.3561
2.9000 1.2000 0.2487
3.0000 1.2000 0.1666
3.1000 1.2000 0.1099
3.2000 1.2000 0.0728
3.3000 1.2000 0.0397
3.4000 1.2000 0.0235
3.5000 1.2000 -0.0140
3.6000 1.2000 -0.0363
3.7000 1.2000 -0.0259
3.8000 1.2000 -0.0175
3.9000 1.2000 -0.0393
4.0000 1.2000 0.0041
4.1000 1.2000 0.0486
4.2000 1.2000 0.0525
4.3000 1.2000 0.0456
4.4000 1.2000 0.0641
4.5000 1.2000 0.1148
4.6000 1.2000 0.1272
4.7000 1.2000 0.1352
4.8000 1.2000 0.0943
4.9000 1.2000 0.0578
0.0000 1.3000 0.0629
0.1000 1.3000 0.0998
0.2000 1.3000 0.1353
0.3000 1.3000 0.0763
0.4000 1.3000 0.0618
0.5000 1.3000 0.0578
0.6000 1.3000 0.0861
0.7000 1.3000 0.0534
0.8000 1.3000 0.0566
0.9000 1.3000 0.0694
1.0000 1.3000 0.0276
1.1000 1.3000 0.0247
1.2000 1.3000 0.0904
1.3000 1.3000 0.1426
1.4000 1.3000 0.1561
1.5000 1.3000 0.1678
1.6000 1.3000 0.1974
1.7000 1.3000 0.2323
1.8000 1.3000 0.2781
1.9000 1.3000 0.3245
2.0000 1.3000 0.3682
2.1000 1.3000 0.3899
2.2000 1.3000 0.4330
2.3000 1.3000 0.4778
2.4000 1.3000 0.4561
2.5000 1.3000 0.4293
2.6000 1.3000 0.4225
2.7000 1.3000 0.3868
2.8000 1.3000 0.3314
2.9000 1.3000 0.2802
3.0000 1.3000 0.1980
3.1000 1.3000 0.1357
3.2000 1.3000 0.0901
3.3000 1.3000 0.0625
3.4000 1.3000 0.0291
3.5000 1.3000 -0.0004
3.6000 1.3000 0.0060
3.7000 1.3000 0.0036
3.8000 1.3000 0.0235
3.9000 1.3000 0.0277
4.0000 1.3000 0.0351
4.1000 1.3000 0.0699
4.2000 1.3000 0.0884
4.3000 1.3000 0.0905
4.4000 1.3000 0.0879
4.5000 1.3000 0.1065
4.6000 1.3000 0.0960
4.7000 1.3000 0.1003
4.8000 1.3000 0.0744
4.9000 1.3000 0.0642
0.0000 1.4000 0.0884
0.1000 1.4000 0.0828
0.2000 1.4000 0.0788
0.3000 1.4000 0.0779
0.4000 1.4000 0.0825
0.5000 1.4000 0.0681
0.6000 1.4000 0.0711
0.7000 1.4000 0.0535
0.8000 1.4000 0.0701
0.9000 1.4000 0.0996
1.0000 1.4000 0.0453
1.1000 1.4000 0.0282
1.2000 1.4000 0.0750
1.3000 1.4000 0.1150
1.4000 1.4000 0.1375
1.5000 1.4000 0.1793
1.6000 1.4000 0.2102
1.7000 1.4000 0.2732
1.8000 1.4000 0.2883
1.9000 1.4000 0.2871
2.0000 1.4000 0.3073
2.1000 1.4000 0.3418
2.2000 1.4000 0.3463
2.3000 1.4000 0.3868
2.4000 1.4000 0.3985
2.5000 1.4000 0.3785
2.6000 1.4000 0.3656
2.7000 1.4000 0.3601
2.8000 1.4000 0.3061
2.9000 1.4000 0.2540
3.0000 1.4000 0.1762
3.1000 1.4000 0.1191
3.2000 1.4000 0.0803
3.3000 1.4000 0.0529
3.4000 1.4000 0.0026
3.5000 1.4000 -0.0103
3.6000 1.4000 -0.0137
3.7000 1.4000 0.0110
3.8000 1.4000 0.0385
3.9000 1.4000 0.0254
4.0000 1.4000 0.0442
4.1000 1.4000 0.0440
4.2000 1.4000 0.0870
4.3000 1.4000 0.1050
4.4000 1.4000 0.1112
4.5000 1.4000 0.0954
4.6000 1.4000 0.0898
4.7000 1.4000 0.0783
4.8000 1.4000 0.0533
4.9000 1.4000 0.0394
0.0000 1.5000 0.0941
0.1000 1.5000 0.0869
0.2000 1.5000 0.0719
0.3000 1.5000 0.0876
0.4000 1.5000 0.0787
0.5000 1.5000 0.0709
0.6000 1.5000 0.0628
0.7000 1.5000 0.0507
0.8000 1.5000 0.0599
0.9000 1.5000 0.0503
1.0000 1.5000 0.0089
1.1000 1.5000 -0.0021
1.2000 1.5000 0.0410
1.3000 1.5000 0.0903
1.4000 1.5000 0.0839
1.5000 1.5000 0.1415
1.6000 1.5000 0.1822
1.7000 1.5000 0.2213
1.8000 1.5000 0.2219
1.9000 1.5000 0.2414
2.0000 1.5000 0.2564
2.1000 1.5000 0.2709
2.2000 1.5000 0.3061
2.3000 1.5000 0.3397
2.4000 1.5000 0.3139
2.5000 1.5000 0.3082
2.6000 1.5000 0.3033
2.7000 1.5000 0.3114
2.8000 1.5000 0.2841
2.9000 1.5000 0.2338
3.0000 1.5000 0.1686
3.1000 1.5000 0.1039
3.2000 1.5000 0.0771
3.3000 1.5000 0.0497
3.4000 1.5000 -0.0111
3.5000 1.5000 -0.0158
3.6000 1.5000 -0.0396
3.7000 1.5000 -0.0120
3.8000 1.5000 0.0128
3.9000 1.5000 0.0179
4.0000 1.5000 0.0411
4.1000 1.5000 0.0643
4.2000 1.5000 0.0697
4.3000 1.5000 0.1024
4.4000 1.5000 0.1118
4.5000 1.5000 0.0909
4.6000 1.5000 0.0645
4.7000 1.5000 0.0575
4.8000 1.5000 0.0579
4.9000 1.5000 0.0758
0.0000 1.6000 0.1312
0.1000 1.6000 0.1104
0.2000 1.6000 0.0447
0.3000 1.6000 0.0522
0.4000 1.6000 0.0769
0.5000 1.6000 0.0705
0.6000 1.6000 0.0533
0.7000 1.6000 0.0672
0.8000 1.6000 0.0700
0.9000 1.6000 0.0529
