# x, y, corr
0.1000 0.4000 -0.0872
0.2000 0.4000 -0.0685
0.3000 0.4000 -0.0418
0.4000 0.4000 0.0009
0.5000 0.4000 0.0369
0.6000 0.4000 0.0350
0.7000 0.4000 0.0146
0.8000 0.4000 0.0256
0.9000 0.4000 0.0181
1.0000 0.4000 -0.0442
1.1000 0.4000 -0.0696
1.2000 0.4000 -0.0931
1.3000 0.4000 -0.1169
1.4000 0.4000 -0.1000
1.5000 0.4000 -0.0835
1.6000 0.4000 -0.0727
1.7000 0.4000 -0.0863
1.8000 0.4000 -0.0581
1.9000 0.4000 -0.0503
2.0000 0.4000 -0.0682
2.1000 0.4000 -0.0177
2.2000 0.4000 0.0362
2.3000 0.4000 0.0824
2.4000 0.4000 0.0995
2.5000 0.4000 0.1359
2.6000 0.4000 0.1487
2.7000 0.4000 0.0807
2.8000 0.4000 0.0248
2.9000 0.4000 -0.0006
3.0000 0.4000 -0.0137
3.1000 0.4000 0.0226
3.2000 0.4000 0.0063
3.3000 0.4000 -0.0258
3.4000 0.4000 -0.0506
3.5000 0.4000 -0.0166
3.6000 0.4000 0.0299
3.7000 0.4000 0.0196
3.8000 0.4000 -0.0056
3.9000 0.4000 0.0063
4.0000 0.4000 -0.0321
4.1000 0.4000 -0.0404
4.2000 0.4000 -0.0045
4.3000 0.4000 -0.0056
4.4000 0.4000 -0.0098
4.5000 0.4000 -0.0228
4.6000 0.4000 -0.0525
4.7000 0.4000 -0.0271
4.8000 0.4000 -0.0302
4.9000 0.4000 -0.0504
0.0000 0.5000 -0.0809
0.1000 0.5000 -0.0745
0.2000 0.5000 -0.0440
0.3000 0.5000 -0.0289
0.4000 0.5000 -0.0130
0.5000 0.5000 0.0213
0.6000 0.5000 0.0226
0.7000 0.5000 -0.0043
0.8000 0.5000 -0.0053
0.9000 0.5000 -0.0093
1.0000 0.5000 -0.0605
1.1000 0.5000 -0.0826
1.2000 0.5000 -0.1215
1.3000 0.5000 -0.1397
1.4000 0.5000 -0.1256
1.5000 0.5000 -0.1150
1.6000 0.5000 -0.1119
1.7000 0.5000 -0.0939
1.8000 0.5000 -0.0434
1.9000 0.5000 0.0200
2.0000 0.5000 0.0022
