# x, y, val
0.0000 0.0000 14.1919
0.1000 0.0000 14.1768
0.2000 0.0000 14.1299
0.3000 0.0000 14.0652
0.4000 0.0000 14.0639
0.5000 0.0000 14.1135
0.6000 0.0000 14.1289
0.7000 0.0000 14.0861
0.8000 0.0000 14.0174
0.9000 0.0000 13.9812
1.0000 0.0000 13.9355
1.1000 0.0000 13.8035
1.2000 0.0000 13.7222
1.3000 0.0000 13.6016
1.4000 0.0000 13.5045
1.5000 0.0000 13.4982
1.6000 0.0000 13.4756
1.7000 0.0000 13.4408
1.8000 0.0000 13.4531
1.9000 0.0000 13.4141
2.0000 0.0000 13.2875
2.1000 0.0000 13.1809
2.2000 0.0000 13.0735
2.3000 0.0000 12.9214
2.4000 0.0000 12.8812
2.5000 0.0000 12.7426
2.6000 0.0000 12.6629
2.7000 0.0000 12.5039
2.8000 0.0000 12.4319
2.9000 0.0000 12.3390
3.0000 0.0000 12.2949
3.1000 0.0000 12.3039
3.2000 0.0000 12.2886
3.3000 0.0000 12.2941
3.4000 0.0000 12.3652
3.5000 0.0000 12.5273
3.6000 0.0000 12.6401
3.7000 0.0000 12.7524
3.8000 0.0000 12.9911
3.9000 0.0000 13.2068
4.0000 0.0000 13.2993
4.1000 0.0000 13.4013
4.2000 0.0000 13.5530
4.3000 0.0000 13.7317
4.4000 0.0000 13.7333
4.5000 0.0000 13.8601
4.6000 0.0000 14.0173
4.7000 0.0000 14.1143
4.8000 0.0000 14.1778
4.9000 0.0000 14.1838
0.0000 0.1000 14.0831
0.1000 0.1000 14.1020
0.2000 0.1000 14.0675
0.3000 0.1000 14.0442
0.4000 0.1000 14.0873
0.5000 0.1000 14.0541
0.6000 0.1000 14.0524
0.7000 0.1000 13.9937
0.8000 0.1000 13.9106
0.9000 0.1000 13.9449
1.0000 0.1000 13.9107
1.1000 0.1000 13.7570
1.2000 0.1000 13.6627
1.3000 0.1000 13.5971
1.4000 0.1000 13.5228
1.5000 0.1000 13.4514
1.6000 0.1000 13.3839
1.7000 0.1000 13.3727
1.8000 0.1000 13.3606
1.9000 0.1000 13.4032
2.0000 0.1000 13.3434
2.1000 0.1000 13.1659
2.2000 0.1000 13.0553
2.3000 0.1000 12.9513
2.4000 0.1000 12.8428
2.5000 0.1000 12.7063
2.6000 0.1000 12.6198
2.7000 0.1000 12.4587
2.8000 0.1000 12.3616
2.9000 0.1000 12.2850
3.0000 0.1000 12.2577
3.1000 0.1000 12.2854
3.2000 0.1000 12.3533
3.3000 0.1000 12.4221
3.4000 0.1000 12.4486
3.5000 0.1000 12.5509
3.6000 0.1000 12.6761
3.7000 0.1000 12.8264
3.8000 0.1000 13.0059
3.9000 0.1000 13.1849
4.0000 0.1000 13.2608
4.1000 0.1000 13.4194
4.2000 0.1000 13.6205
4.3000 0.1000 13.7368
4.4000 0.1000 13.7701
4.5000 0.1000 13.8653
4.6000 0.1000 14.0179
4.7000 0.1000 14.0383
4.8000 0.1000 14.0072
4.9000 0.1000 14.0275
0.0000 0.2000 13.9724
0.1000 0.2000 13.9979
0.2000 0.2000 13.9963
0.3000 0.2000 14.0242
0.4000 0.2000 14.0693
0.5000 0.2000 14.0131
0.6000 0.2000 13.9737
0.7000 0.2000 13.8920
0.8000 0.2000 13.9112
0.9000 0.2000 13.9131
1.0000 0.2000 13.8540
1.1000 0.2000 13.7271
1.2000 0.2000 13.6912
1.3000 0.2000 13.5841
1.4000 0.2000 13.5382
1.5000 0.2000 13.4985
1.6000 0.2000 13.4301
1.7000 0.2000 13.4211
1.8000 0.2000 13.3773
1.9000 0.2000 13.3080
2.0000 0.2000 13.2403
2.1000 0.2000 13.1044
2.2000 0.2000 12.9707
2.3000 0.2000 12.9526
2.4000 0.2000 12.8788
2.5000 0.2000 12.6854
2.6000 0.2000 12.5385
2.7000 0.2000 12.4726
2.8000 0.2000 12.3813
2.9000 0.2000 12.2984
3.0000 0.2000 12.2944
3.1000 0.2000 12.2996
3.2000 0.2000 12.3663
3.3000 0.2000 12.4626
3.4000 0.2000 12.4929
3.5000 0.2000 12.6226
3.6000 0.2000 12.7474
3.7000 0.2000 12.8910
3.8000 0.2000 13.0209
3.9000 0.2000 13.1630
4.0000 0.2000 13.2495
4.1000 0.2000 13.3719
4.2000 0.2000 13.6221
4.3000 0.2000 13.7192
4.4000 0.2000 13.7361
4.5000 0.2000 13.8893
4.6000 0.2000 13.9817
4.7000 0.2000 13.9890
4.8000 0.2000 13.9493
4.9000 0.2000 13.9455
0.0000 0.3000 13.8721
0.1000 0.3000 13.9506
0.2000 0.3000 14.0154
0.3000 0.3000 14.0336
0.4000 0.3000 13.9730
0.5000 0.3000 13.9391
0.6000 0.3000 13.9124
0.7000 0.3000 13.8566
0.8000 0.3000 13.8509
0.9000 0.3000 13.8395
1.0000 0.3000 13.7953
1.1000 0.3000 13.6983
1.2000 0.3000 13.5816
1.3000 0.3000 13.5833
1.4000 0.3000 13.5775
1.5000 0.3000 13.5108
1.6000 0.3000 13.4182
1.7000 0.3000 13.4154
1.8000 0.3000 13.3629
1.9000 0.3000 13.3122
2.0000 0.3000 13.1913
2.1000 0.3000 13.0607
2.2000 0.3000 12.9663
2.3000 0.3000 12.9313
2.4000 0.3000 12.8436
2.5000 0.3000 12.6387
2.6000 0.3000 12.5243
2.7000 0.3000 12.4901
2.8000 0.3000 12.4256
2.9000 0.3000 12.3196
3.0000 0.3000 12.3608
3.1000 0.3000 12.3789
3.2000 0.3000 12.3605
3.3000 0.3000 12.4249
3.4000 0.3000 12.4972
3.5000 0.3000 12.6666
3.6000 0.3000 12.7844
3.7000 0.3000 12.9305
3.8000 0.3000 13.0929
3.9000 0.3000 13.1263
4.0000 0.3000 13.1632
4.1000 0.3000 13.2560
4.2000 0.3000 13.5362
4.3000 0.3000 13.6634
4.4000 0.3000 13.7268
4.5000 0.3000 13.8425
4.6000 0.3000 13.8536
4.7000 0.3000 13.8512
4.8000 0.3000 13.8301
4.9000 0.3000 13.8301
0.0000 0.4000 13.7902
0.1000 0.4000 13.8597
0.2000 0.4000 13.9421
0.3000 0.4000 13.9993
0.4000 0.4000 14.0275
0.5000 0.4000 13.9478
0.6000 0.4000 13.8492
0.7000 0.4000 13.8316
0.8000 0.4000 13.8185
0.9000 0.4000 13.7548
1.0000 0.4000 13.7511
1.1000 0.4000 13.6682
1.2000 0.4000 13.5466
1.3000 0.4000 13.5831
1.4000 0.4000 13.6306
1.5000 0.4000 13.6003
1.6000 0.4000 13.4592
1.7000 0.4000 13.4494
1.8000 0.4000 13.3756
1.9000 0.4000 13.2816
2.0000 0.4000 13.1765
2.1000 0.4000 13.0339
2.2000 0.4000 12.9326
2.3000 0.4000 12.8831
2.4000 0.4000 12.7820
2.5000 0.4000 12.6148
2.6000 0.4000 12.5365
